replication,status,coordinate,estimate,target,error,naive_se,corrected_se,bootstrap_se,naive_cover,corrected_cover,bootstrap_cover,corrected_min_eigenvalue,bootstrap_successes,bootstrap_failures,bandwidth_warnings
6,success,6,1.4523675186377416,1.5396242918846663,-0.08725677324692471,0.07972290626373593,0.09451022197258745,0.10419020639058327,True,True,True,0.007824163580963262,17,3,
6,success,7,1.5757843186289278,1.5182083416184742,0.05757597701045358,0.07113610192468356,0.08349926396241747,0.11253022514626326,True,True,True,0.007824163580963262,17,3,
6,success,8,0.11254057130194386,0.02962910937982222,0.08291146192212165,0.05684883872744034,0.06551878894968753,0.06588884413613562,True,True,True,0.007824163580963262,17,3,
6,success,9,0.08239172089842176,0.06717506454898667,0.015216656349435087,0.06985778854038112,0.08340402627092794,0.10780896212862763,True,True,True,0.007824163580963262,17,3,
6,success,10,-0.009420114074719259,0.027682660231634137,-0.03710277430635339,0.06774918983810399,0.07625531115534706,0.06488912990371085,True,True,True,0.007824163580963262,17,3,
6,success,11,2.102208903374849,1.6467797786754943,0.4554291246993545,0.5066735828904158,0.5322004350728877,0.33283067729565435,True,True,True,0.007824163580963262,17,3,
7,success,0,0.02400115209954301,0.051479160821583804,-0.027478008722040793,0.08944916183273355,0.09989250964807644,0.11338812472017462,True,True,True,0.0030714530727333975,11,9,
7,success,1,-1.6476078121618039,-1.4983315358293605,-0.14927627633244334,0.06329780829239683,0.0724544348359569,0.09380394648902368,False,False,True,0.0030714530727333975,11,9,
7,success,2,-1.5125313326253522,-1.5028830927170445,-0.009648239908307765,0.06784092703661837,0.07374824859464228,0.043556999315376266,True,True,True,0.0030714530727333975,11,9,
7,success,3,0.008770328322188523,-0.012284654956403532,0.021054983278592055,0.04369813020933793,0.05314320205962411,0.05790476078894767,True,True,True,0.0030714530727333975,11,9,
7,success,4,0.0839768698638283,0.1484438886935375,-0.0644670188297092,0.05775782174636863,0.06515093786743117,0.06300455905532121,True,True,True,0.0030714530727333975,11,9,
7,success,5,0.0750599791189356,-0.034189294330458676,0.10924927344939428,0.04128173293279827,0.046578431973925194,0.02611311588840457,False,False,False,0.0030714530727333975,11,9,
7,success,6,1.5015180565120347,1.5396242918846663,-0.03810623537263158,0.07013281210887054,0.0763238369403115,0.05340919344510502,True,True,True,0.0030714530727333975,11,9,
7,success,7,1.5121123934649952,1.5182083416184742,-0.006095948153479025,0.07311189844796133,0.08095606951855937,0.09572159866716787,True,True,True,0.0030714530727333975,11,9,
7,success,8,0.047523052227338304,0.02962910937982222,0.017893942847516085,0.058720381789429774,0.06320476831335492,0.05423027587260544,True,True,True,0.0030714530727333975,11,9,
7,success,9,0.050189435585236725,0.06717506454898667,-0.016985628963749944,0.07479963769648612,0.08354639519196615,0.07052183499998674,True,True,True,0.0030714530727333975,11,9,
7,success,10,0.07597671879859977,0.027682660231634137,0.04829405856696563,0.05841362865926383,0.06356651150812209,0.07365595466840556,True,True,True,0.0030714530727333975,11,9,
7,success,11,2.867021664844492,1.6467797786754943,1.2202418861689979,0.7029997517752784,0.7175581085760071,0.3902301554277965,True,True,False,0.0030714530727333975,11,9,
8,success,0,-0.10409389104263345,0.051479160821583804,-0.15557305186421724,0.0895638933229236,0.13277708914476657,0.0948689676901881,True,True,True,0.0036982795424793653,15,5,
8,success,1,-1.5248997339474224,-1.4983315358293605,-0.02656819811806188,0.05788600954539817,0.09218427597166329,0.07221559258315942,True,True,True,0.0036982795424793653,15,5,
8,success,2,-1.4440851748307508,-1.5028830927170445,0.05879791788629363,0.06448378329151391,0.10221629660303017,0.09141975991443836,True,True,True,0.0036982795424793653,15,5,
8,success,3,-0.11313530910511416,-0.012284654956403532,-0.10085065414871063,0.0459518860498547,0.07844374479165954,0.05503172929832417,False,True,True,0.0036982795424793653,15,5,
8,success,4,0.09874619312257513,0.1484438886935375,-0.049697695570962375,0.0678187078610697,0.10086408353563402,0.08714143669334351,True,True,True,0.0036982795424793653,15,5,
