coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,coordinate_12,coordinate_13,coordinate_14,coordinate_15,coordinate_16,coordinate_17,coordinate_18,coordinate_19,coordinate_20,coordinate_21,coordinate_22,coordinate_23,coordinate_24,coordinate_25,coordinate_26,coordinate_27,coordinate_28,coordinate_29,coordinate_30,coordinate_31,coordinate_32,coordinate_33,coordinate_34,coordinate_35,coordinate_36,coordinate_37,coordinate_38,coordinate_39,coordinate_40,coordinate_41,coordinate_42,coordinate_43,coordinate_44,coordinate_45,objective,fit_initialization,fit_objective_gap,fit_admissible_candidates,fit_total_candidates,fit_selected_admissible,fit_minimum_weight
-0.015200292660809356,-0.8667464031028758,-0.8213005894446028,-0.8520919047584411,-0.877589311692376,-0.8521790009575739,-0.013862731748461582,0.23064100273277632,-0.028896919949877115,0.04769900470963926,0.23907617756795604,-0.04193045763208702,-0.016732909917811605,0.05061709329202307,0.2177838308967093,-0.08013579838841035,-0.05980860353461837,-0.035013816762011554,0.034934380512595245,0.1932072323547608,-0.0110089785164232,0.7788803524203866,0.8145256624609998,0.8518824913406116,0.8130824813754058,0.8200041870767188,0.0387559737143573,-0.16888533726918992,-0.032811164838960134,0.017963200381632592,-0.11624208355430629,-0.004603485485504858,-0.007226504906789195,0.00787283553715482,-0.12106540726692794,-0.016085783090910823,-0.01899223418978136,-0.05743753532184598,0.028958167197156246,-0.17348281113258518,-0.044835360140528,3.3336525884198713,-1.9749477424671695,-0.10212976211872717,0.09246130770467172,0.050617405952716,-7.4113261184304475,kmeans,1.6890683992798472e-05,4,4,True,0.4962
-0.006400021845467618,-0.8451583060660662,-0.8517940263867878,-0.843638668115814,-0.8324964227841608,-0.8419254825801314,-0.006331591839090504,0.2366535652718439,-0.024374289316098953,0.007737195192059505,0.21903305206964926,-0.021157828278941457,-0.004032335376977693,0.055485003129449185,0.22243950089739176,-0.05918060641709824,-0.015292622032901382,0.0088537895010074,0.016968535582343045,0.23319583587340137,-0.048638681093242805,0.8351538535496201,0.7989675284002895,0.9336728752059483,0.8410930850235927,0.8743139618041076,0.02793198000348042,-0.16351523787482056,-0.03952908499804473,-0.039269343595547186,-0.1016188082124917,-0.013885962684276217,0.002171728861088281,-0.007771091373880349,-0.1775890490655485,-0.013680201184506864,-0.029059856275480897,0.01189114814879403,-0.030496569950004312,-0.14105499372342342,0.020878895250550554,3.327150898771108,-2.0561529377879624,-0.25639627676703314,0.10797304455457296,-0.113809801823234,-7.4395875623190095,kmeans,0.0,4,4,True,0.4984
-0.009600073729019165,-0.9002977236813469,-0.8627111497711867,-0.8721242141180242,-0.8536465822070348,-0.8536406801718053,-0.0549532449229208,0.1967994810555791,-0.022181622759050543,0.014664811724319415,0.2467479695281946,-0.03826869282302263,-0.044219042237423525,0.08020751573467075,0.21759526588840652,-0.015059757020672198,-0.016603402930230857,0.030517821511992345,0.015720908331371162,0.2739420485380975,-0.060671601007291014,0.8098530196053064,0.8080240977986354,0.8336607423309029,0.7748610229488467,0.8482884189387696,-0.0047545390278721485,-0.12499144772842295,-0.01821184565498072,0.0200669176643486,-0.16320585550143898,-0.039214475003349146,0.05085660575331036,0.03329953805721706,-0.13273104525762622,-0.027810493381760885,-0.017592683640535258,0.011193698586233529,0.040163375202175784,-0.15659547544068864,-0.0002867792638169985,3.5930756596977464,-2.0866619091202034,0.04823476520975689,0.09747817889618411,-0.16460821977191153,-7.382868530559273,kmeans,0.030313715597277024,4,4,True,0.4976
