scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nt_p5_strong_balanced,0,coordinate_0,-8.767040399035746,0.11497184344605815,100000,10,0
nt_p5_strong_balanced,1,coordinate_1,0.9488312105017283,0.20739536241634332,100000,10,0
nt_p5_strong_balanced,2,coordinate_2,0.8578091145536707,0.2737424172380257,100000,10,0
nt_p5_strong_balanced,3,coordinate_3,0.831927463865104,0.24882678101002767,100000,10,0
nt_p5_strong_balanced,4,coordinate_4,0.877120023736572,0.23969294992249127,100000,10,0
nt_p5_strong_balanced,5,coordinate_5,0.9441902988786228,0.27470744432475946,100000,10,0
nt_p5_strong_balanced,6,coordinate_6,-1.5817185258856077,0.09475159146338177,100000,10,0
nt_p5_strong_balanced,7,coordinate_7,-0.09123896322669042,0.05442103769938737,100000,10,0
nt_p5_strong_balanced,8,coordinate_8,-1.8043474080393878,0.08708378814862686,100000,10,0
nt_p5_strong_balanced,9,coordinate_9,-0.07593631442186313,0.051668941456121956,100000,10,0
nt_p5_strong_balanced,10,coordinate_10,-0.03236933502197552,0.04144084490766554,100000,10,0
nt_p5_strong_balanced,11,coordinate_11,-1.8011295803307366,0.17288456761689566,100000,10,0
nt_p5_strong_balanced,12,coordinate_12,-0.09221284533813133,0.04387093512202423,100000,10,0
nt_p5_strong_balanced,13,coordinate_13,-0.07621955041709065,0.05748018810847746,100000,10,0
nt_p5_strong_balanced,14,coordinate_14,-0.09745964199878797,0.058688824566730996,100000,10,0
nt_p5_strong_balanced,15,coordinate_15,-1.8633702598132433,0.16717924079943336,100000,10,0
nt_p5_strong_balanced,16,coordinate_16,-0.028462052213207724,0.05228233212088135,100000,10,0
nt_p5_strong_balanced,17,coordinate_17,-0.03523698818601627,0.026842283987914314,100000,10,0
nt_p5_strong_balanced,18,coordinate_18,-0.08224133759772553,0.03498582054130526,100000,10,0
nt_p5_strong_balanced,19,coordinate_19,-0.142063900174378,0.020217656292332034,100000,10,0
nt_p5_strong_balanced,20,coordinate_20,-3.2887529941050233,0.18431353947501436,100000,10,0
nt_p5_strong_balanced,21,coordinate_21,-0.022504409470651805,0.00157273093878022,100000,10,0
nt_p5_strong_balanced,22,coordinate_22,-0.021400283392938466,0.0010928334451159325,100000,10,0
nt_p5_strong_balanced,23,coordinate_23,-0.02181703065704777,0.0010912787574546927,100000,10,0
nt_p5_strong_balanced,24,coordinate_24,-0.01871625371426619,0.0007564768319964191,100000,10,0
nt_p5_strong_balanced,25,coordinate_25,-0.0206454503837258,0.0009141974560092797,100000,10,0
nt_p5_strong_balanced,26,coordinate_26,0.07499642745351193,0.0009170683365185781,100000,10,0
nt_p5_strong_balanced,27,coordinate_27,0.3415623039563438,0.0010375766246299145,100000,10,0
nt_p5_strong_balanced,28,coordinate_28,0.022818969765854395,0.0007060559907056173,100000,10,0
nt_p5_strong_balanced,29,coordinate_29,0.1781071991483745,0.0008066650350347281,100000,10,0
nt_p5_strong_balanced,30,coordinate_30,0.3016642611366879,0.0011877129612036452,100000,10,0
nt_p5_strong_balanced,31,coordinate_31,0.021397158408570104,0.001076211623518862,100000,10,0
nt_p5_strong_balanced,32,coordinate_32,0.14082555709688419,0.0008290225005388668,100000,10,0
nt_p5_strong_balanced,33,coordinate_33,0.13854876928208454,0.0009567109809657483,100000,10,0
nt_p5_strong_balanced,34,coordinate_34,0.29497223970089276,0.0008228062281493432,100000,10,0
nt_p5_strong_balanced,35,coordinate_35,0.01808204773561215,0.0008192530449188671,100000,10,0
nt_p5_strong_balanced,36,coordinate_36,0.13246495578554188,0.0009085705599204685,100000,10,0
nt_p5_strong_balanced,37,coordinate_37,0.10330866246989516,0.0009795422782028541,100000,10,0
nt_p5_strong_balanced,38,coordinate_38,0.1331248008130484,0.0008824582017458558,100000,10,0
nt_p5_strong_balanced,39,coordinate_39,0.28866262633479123,0.0011435311448765525,100000,10,0
nt_p5_strong_balanced,40,coordinate_40,0.016824906777078742,0.0011111122630533862,100000,10,0
nt_p5_strong_balanced,41,coordinate_41,2.0228103211253847,0.005353836069773791,100000,10,0
