scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
ntsn_p2_moderate_balanced,0,coordinate_0,-0.003926550336898082,0.003125714599432673,100000,10,0
ntsn_p2_moderate_balanced,1,coordinate_1,0.2549637984390615,0.003231080926874043,100000,10,0
ntsn_p2_moderate_balanced,2,coordinate_2,-2.3007402217385295,0.002660942888037051,100000,10,0
ntsn_p2_moderate_balanced,3,coordinate_3,-1.3373414961903174,0.0027595249047928207,100000,10,0
ntsn_p2_moderate_balanced,4,coordinate_4,-0.024530739648638788,0.0015893305837301225,100000,10,0
ntsn_p2_moderate_balanced,5,coordinate_5,0.17848500102707482,0.0021131889756331353,100000,10,0
ntsn_p2_moderate_balanced,6,coordinate_6,-0.023842358588202238,0.002191458797312801,100000,10,0
ntsn_p2_moderate_balanced,7,coordinate_7,2.3349218926670123,0.0017471376030106177,100000,10,0
ntsn_p2_moderate_balanced,8,coordinate_8,-1.3430756069901464,0.0017022888188222723,100000,10,0
ntsn_p2_moderate_balanced,9,coordinate_9,0.030040992579002827,0.0016581681332637544,100000,10,0
ntsn_p2_moderate_balanced,10,coordinate_10,0.19949608538644278,0.0017067422271839338,100000,10,0
ntsn_p2_moderate_balanced,11,coordinate_11,0.03086551891689316,0.0018428778734753816,100000,10,0
ntsn_p2_moderate_balanced,12,coordinate_12,2.0324437075847657,0.012261371454038716,100000,10,0
ntsn_p2_moderate_balanced,13,coordinate_13,-0.019917691240293654,0.003302903245417269,100000,10,0
ntsn_p2_moderate_balanced,14,coordinate_14,2.4688009418406223,0.00826906625441731,100000,10,0
ntsn_p2_moderate_balanced,15,coordinate_15,0.0029914136721258203,0.0033365092053212505,100000,10,0
ntsn_p2_moderate_balanced,16,coordinate_16,0.046871454545981774,0.006719260494366905,100000,10,0
ntsn_p2_moderate_balanced,17,coordinate_17,-0.09430661436363026,0.003235072756218518,100000,10,0
ntsn_p2_moderate_balanced,18,coordinate_18,2.1964412964197395,0.033243870679048625,100000,10,0
ntsn_p2_moderate_balanced,19,coordinate_19,-0.843371401787419,0.02822938619097965,100000,10,0
