scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nsn_p5_separated_balanced,0,coordinate_0,-0.00609606039462417,0.0019786884534623325,100000,10,0
nsn_p5_separated_balanced,1,coordinate_1,-1.125334777828313,0.0018858023819201253,100000,10,0
nsn_p5_separated_balanced,2,coordinate_2,-1.1227522750858885,0.0011291318747144161,100000,10,0
nsn_p5_separated_balanced,3,coordinate_3,-1.1237739894028587,0.001024503126146345,100000,10,0
nsn_p5_separated_balanced,4,coordinate_4,-1.1214360066325415,0.0013620209264683355,100000,10,0
nsn_p5_separated_balanced,5,coordinate_5,-1.1209052741764842,0.0017147352339069027,100000,10,0
nsn_p5_separated_balanced,6,coordinate_6,-0.005883080836300419,0.0014252535502752804,100000,10,0
nsn_p5_separated_balanced,7,coordinate_7,0.24486450249981032,0.0016269414928502335,100000,10,0
nsn_p5_separated_balanced,8,coordinate_8,-0.032796450461542656,0.0008449095056083821,100000,10,0
nsn_p5_separated_balanced,9,coordinate_9,0.05062080362918868,0.0010608323639861208,100000,10,0
nsn_p5_separated_balanced,10,coordinate_10,0.24006061993522856,0.001392241647562996,100000,10,0
nsn_p5_separated_balanced,11,coordinate_11,-0.034222534028373344,0.0012407726750168202,100000,10,0
nsn_p5_separated_balanced,12,coordinate_12,0.005391241931317416,0.0010711380407485752,100000,10,0
nsn_p5_separated_balanced,13,coordinate_13,0.053986815864654356,0.0014696583996749624,100000,10,0
nsn_p5_separated_balanced,14,coordinate_14,0.23792335109250776,0.001487717456303385,100000,10,0
nsn_p5_separated_balanced,15,coordinate_15,-0.035100364601473914,0.0008596059022558933,100000,10,0
nsn_p5_separated_balanced,16,coordinate_16,-0.005456011009363294,0.0015928267574416542,100000,10,0
nsn_p5_separated_balanced,17,coordinate_17,0.010366745853844317,0.0014763653130609657,100000,10,0
nsn_p5_separated_balanced,18,coordinate_18,0.05473651018869378,0.0014354844543775296,100000,10,0
nsn_p5_separated_balanced,19,coordinate_19,0.23766871848525994,0.0011404593184909705,100000,10,0
nsn_p5_separated_balanced,20,coordinate_20,-0.03252425485580519,0.0011767356415945478,100000,10,0
nsn_p5_separated_balanced,21,coordinate_21,1.1198307067703674,0.0015886943067349067,100000,10,0
nsn_p5_separated_balanced,22,coordinate_22,1.1168375577245448,0.0034643153808507866,100000,10,0
nsn_p5_separated_balanced,23,coordinate_23,1.1182838753852042,0.0028571840188340437,100000,10,0
nsn_p5_separated_balanced,24,coordinate_24,1.1130981820897858,0.0026512696271613297,100000,10,0
nsn_p5_separated_balanced,25,coordinate_25,1.1124823670172865,0.003254548168207047,100000,10,0
nsn_p5_separated_balanced,26,coordinate_26,-0.002325328605549876,0.0013739963063889994,100000,10,0
nsn_p5_separated_balanced,27,coordinate_27,-0.15087890376404828,0.00240797239348598,100000,10,0
nsn_p5_separated_balanced,28,coordinate_28,-0.010041044160139295,0.0016515890670223989,100000,10,0
nsn_p5_separated_balanced,29,coordinate_29,0.020115498170171324,0.00249073332384052,100000,10,0
nsn_p5_separated_balanced,30,coordinate_30,-0.14881560534930596,0.0021575090661748635,100000,10,0
nsn_p5_separated_balanced,31,coordinate_31,-0.010181714242472186,0.001066814261415019,100000,10,0
nsn_p5_separated_balanced,32,coordinate_32,-0.0015959955325336318,0.0029509651307475238,100000,10,0
nsn_p5_separated_balanced,33,coordinate_33,0.01944579740665138,0.0015386393314558895,100000,10,0
nsn_p5_separated_balanced,34,coordinate_34,-0.15224856748141047,0.0008930427612615574,100000,10,0
nsn_p5_separated_balanced,35,coordinate_35,-0.010207623556934522,0.0009034034058604904,100000,10,0
nsn_p5_separated_balanced,36,coordinate_36,0.003174693920920014,0.00287738069467009,100000,10,0
nsn_p5_separated_balanced,37,coordinate_37,-0.004674404039786665,0.001965331142545474,100000,10,0
nsn_p5_separated_balanced,38,coordinate_38,0.02348550197264534,0.0019155320094787491,100000,10,0
nsn_p5_separated_balanced,39,coordinate_39,-0.14898227615878615,0.0011222592812677767,100000,10,0
nsn_p5_separated_balanced,40,coordinate_40,-0.011891291478762852,0.0007884147272564715,100000,10,0
nsn_p5_separated_balanced,41,coordinate_41,2.9614936880639156,0.011132001750111005,100000,10,0
nsn_p5_separated_balanced,42,coordinate_42,-1.9789939554978702,0.01152211296588224,100000,10,0
nsn_p5_separated_balanced,43,coordinate_43,-0.001713167043203776,0.008507294323979295,100000,10,0
nsn_p5_separated_balanced,44,coordinate_44,0.01378019157485833,0.008363626092877715,100000,10,0
nsn_p5_separated_balanced,45,coordinate_45,0.015001691289156844,0.009952124692471614,100000,10,0
