scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nsn_p5_moderate_balanced,0,coordinate_0,-0.08981024480690789,0.0031473861002531034,100000,10,0
nsn_p5_moderate_balanced,1,coordinate_1,-0.7513420226658817,0.002231949766467941,100000,10,0
nsn_p5_moderate_balanced,2,coordinate_2,-0.7036041465961218,0.0015471640199800493,100000,10,0
nsn_p5_moderate_balanced,3,coordinate_3,-0.72177966702564,0.0009039401655014252,100000,10,0
nsn_p5_moderate_balanced,4,coordinate_4,-0.7220253310753882,0.0013936339018588019,100000,10,0
nsn_p5_moderate_balanced,5,coordinate_5,-0.7124172970283338,0.002194623051650195,100000,10,0
nsn_p5_moderate_balanced,6,coordinate_6,-0.05540773420717029,0.0016250928085456118,100000,10,0
nsn_p5_moderate_balanced,7,coordinate_7,0.2142314740389552,0.0020052985689580365,100000,10,0
nsn_p5_moderate_balanced,8,coordinate_8,-0.02776419995904721,0.0008406326897387013,100000,10,0
nsn_p5_moderate_balanced,9,coordinate_9,-0.01499665309554991,0.0013130033568321407,100000,10,0
nsn_p5_moderate_balanced,10,coordinate_10,0.24136500522189103,0.00159281943510397,100000,10,0
nsn_p5_moderate_balanced,11,coordinate_11,-0.051048567307744416,0.0012038262953487896,100000,10,0
nsn_p5_moderate_balanced,12,coordinate_12,-0.0669168296990385,0.0012594122430616816,100000,10,0
nsn_p5_moderate_balanced,13,coordinate_13,0.048703226741955374,0.0016912408948537387,100000,10,0
nsn_p5_moderate_balanced,14,coordinate_14,0.20945275975489958,0.001282288972801302,100000,10,0
nsn_p5_moderate_balanced,15,coordinate_15,-0.051732515782743474,0.0008200833974008578,100000,10,0
nsn_p5_moderate_balanced,16,coordinate_16,-0.06451934280292146,0.001502660400490223,100000,10,0
nsn_p5_moderate_balanced,17,coordinate_17,0.0040054577630395495,0.0014132289262208612,100000,10,0
nsn_p5_moderate_balanced,18,coordinate_18,0.026441094676644367,0.0015997341588680745,100000,10,0
nsn_p5_moderate_balanced,19,coordinate_19,0.21789244596622498,0.0013941802343268605,100000,10,0
nsn_p5_moderate_balanced,20,coordinate_20,-0.04222191560583552,0.0012329770748374796,100000,10,0
nsn_p5_moderate_balanced,21,coordinate_21,0.6391975947052332,0.0016082952952090183,100000,10,0
nsn_p5_moderate_balanced,22,coordinate_22,0.6315718428994355,0.004687902915228885,100000,10,0
nsn_p5_moderate_balanced,23,coordinate_23,0.6349044904345417,0.0027709857244633393,100000,10,0
nsn_p5_moderate_balanced,24,coordinate_24,0.6348305156731355,0.002369110152944874,100000,10,0
nsn_p5_moderate_balanced,25,coordinate_25,0.6182857124546877,0.0030342614903952868,100000,10,0
nsn_p5_moderate_balanced,26,coordinate_26,0.007376658152599314,0.001682377397855359,100000,10,0
nsn_p5_moderate_balanced,27,coordinate_27,-0.1398316732623091,0.0028732553646178185,100000,10,0
nsn_p5_moderate_balanced,28,coordinate_28,-0.024007009405969264,0.001953806094601744,100000,10,0
nsn_p5_moderate_balanced,29,coordinate_29,0.030969086336319153,0.002204070711885027,100000,10,0
nsn_p5_moderate_balanced,30,coordinate_30,-0.1563369107326626,0.0019125874935592459,100000,10,0
nsn_p5_moderate_balanced,31,coordinate_31,-0.015491515345633186,0.0009602364701189059,100000,10,0
nsn_p5_moderate_balanced,32,coordinate_32,0.004618446898157784,0.0028761866102789625,100000,10,0
nsn_p5_moderate_balanced,33,coordinate_33,0.003568771963670495,0.001991716648793397,100000,10,0
nsn_p5_moderate_balanced,34,coordinate_34,-0.15278527337345965,0.0011157629336323415,100000,10,0
nsn_p5_moderate_balanced,35,coordinate_35,-0.015597621928053801,0.000988192638295301,100000,10,0
nsn_p5_moderate_balanced,36,coordinate_36,0.018527898850601254,0.002440127304440319,100000,10,0
nsn_p5_moderate_balanced,37,coordinate_37,-0.018861321609700755,0.0017919467502484714,100000,10,0
nsn_p5_moderate_balanced,38,coordinate_38,0.01736007587378796,0.0017302822648989108,100000,10,0
nsn_p5_moderate_balanced,39,coordinate_39,-0.14642865465017574,0.0011830099486820893,100000,10,0
nsn_p5_moderate_balanced,40,coordinate_40,-0.012423168174664049,0.0007656742086287227,100000,10,0
nsn_p5_moderate_balanced,41,coordinate_41,3.2001567389217245,0.014812163664011932,100000,10,0
nsn_p5_moderate_balanced,42,coordinate_42,-1.9553182548093848,0.01481658072636124,100000,10,0
nsn_p5_moderate_balanced,43,coordinate_43,0.10657484600324456,0.013705474385044242,100000,10,0
nsn_p5_moderate_balanced,44,coordinate_44,0.11757371242067267,0.010339786852947905,100000,10,0
nsn_p5_moderate_balanced,45,coordinate_45,0.13280202514473957,0.010751465263656914,100000,10,0
