scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nt_p5_moderate_balanced,0,coordinate_0,0.07385211718407558,0.005908588367060668,100000,10,0
nt_p5_moderate_balanced,1,coordinate_1,-0.7105912104705523,0.002925819923360622,100000,10,0
nt_p5_moderate_balanced,2,coordinate_2,-0.7135735540502555,0.0029545325417350624,100000,10,0
nt_p5_moderate_balanced,3,coordinate_3,-0.7135941112296283,0.002147140521910322,100000,10,0
nt_p5_moderate_balanced,4,coordinate_4,-0.7074307858833019,0.0023088532042012454,100000,10,0
nt_p5_moderate_balanced,5,coordinate_5,-0.7075952850038487,0.002696277868210764,100000,10,0
nt_p5_moderate_balanced,6,coordinate_6,-0.027183831565104805,0.0016413957412640865,100000,10,0
nt_p5_moderate_balanced,7,coordinate_7,0.18844038306322078,0.0025478855945559394,100000,10,0
nt_p5_moderate_balanced,8,coordinate_8,-0.04818017243037158,0.0020755704113298357,100000,10,0
nt_p5_moderate_balanced,9,coordinate_9,-0.009863772592615951,0.0018811148598255184,100000,10,0
nt_p5_moderate_balanced,10,coordinate_10,0.19107310926804408,0.00270593265266107,100000,10,0
nt_p5_moderate_balanced,11,coordinate_11,-0.05011631457442597,0.0017534455542084163,100000,10,0
nt_p5_moderate_balanced,12,coordinate_12,-0.05330736639357334,0.0018016805580491834,100000,10,0
nt_p5_moderate_balanced,13,coordinate_13,-0.0016404638815435365,0.002216716112091936,100000,10,0
nt_p5_moderate_balanced,14,coordinate_14,0.19072935280102177,0.0016685443492617923,100000,10,0
nt_p5_moderate_balanced,15,coordinate_15,-0.04990929129106986,0.001345464627314367,100000,10,0
nt_p5_moderate_balanced,16,coordinate_16,-0.06510091167060823,0.0015976378939722585,100000,10,0
nt_p5_moderate_balanced,17,coordinate_17,-0.04879717796208715,0.0020924744132663937,100000,10,0
nt_p5_moderate_balanced,18,coordinate_18,0.0010420445904721339,0.0025602933387493354,100000,10,0
nt_p5_moderate_balanced,19,coordinate_19,0.18834954088381223,0.0017218123012457877,100000,10,0
nt_p5_moderate_balanced,20,coordinate_20,-0.04770370992287488,0.0008809861544927274,100000,10,0
nt_p5_moderate_balanced,21,coordinate_21,0.7364524983984265,0.0024579583251410444,100000,10,0
nt_p5_moderate_balanced,22,coordinate_22,0.7410560215342714,0.003032868503916462,100000,10,0
nt_p5_moderate_balanced,23,coordinate_23,0.7401877667505551,0.0028379859647046993,100000,10,0
nt_p5_moderate_balanced,24,coordinate_24,0.7400961307008386,0.002477201816891515,100000,10,0
nt_p5_moderate_balanced,25,coordinate_25,0.7371942998845109,0.0035068074907571903,100000,10,0
nt_p5_moderate_balanced,26,coordinate_26,-0.0043469417854001555,0.0012963176341237808,100000,10,0
nt_p5_moderate_balanced,27,coordinate_27,0.12461749395213566,0.0024130949244986137,100000,10,0
nt_p5_moderate_balanced,28,coordinate_28,-0.013732632087125113,0.0015151356665037295,100000,10,0
nt_p5_moderate_balanced,29,coordinate_29,-0.044502652610471566,0.0022618506361824675,100000,10,0
nt_p5_moderate_balanced,30,coordinate_30,0.13226081506131765,0.0018067646505632987,100000,10,0
nt_p5_moderate_balanced,31,coordinate_31,-0.011087512450842111,0.0015641549367539059,100000,10,0
nt_p5_moderate_balanced,32,coordinate_32,-0.08051277967919604,0.002320559603486422,100000,10,0
nt_p5_moderate_balanced,33,coordinate_33,-0.03775416003769301,0.002239957733744177,100000,10,0
nt_p5_moderate_balanced,34,coordinate_34,0.12795263232661475,0.0020120591109658637,100000,10,0
nt_p5_moderate_balanced,35,coordinate_35,-0.014144977348567709,0.001405827665428876,100000,10,0
nt_p5_moderate_balanced,36,coordinate_36,-0.08605657225297345,0.001864331476279531,100000,10,0
nt_p5_moderate_balanced,37,coordinate_37,-0.06928461478248528,0.0018562750467059502,100000,10,0
nt_p5_moderate_balanced,38,coordinate_38,-0.04313525460761715,0.0020111546283761274,100000,10,0
nt_p5_moderate_balanced,39,coordinate_39,0.12412521065076854,0.0019228845445707014,100000,10,0
nt_p5_moderate_balanced,40,coordinate_40,-0.017648338865928547,0.001442588783408073,100000,10,0
nt_p5_moderate_balanced,41,coordinate_41,1.307158195065453,0.006732436236215257,100000,10,0
