scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nsn_p5_strong_balanced,0,coordinate_0,-0.4223669667413665,0.014664279625876393,100000,10,0
nsn_p5_strong_balanced,1,coordinate_1,-0.7135823674222915,0.007353864980638591,100000,10,0
nsn_p5_strong_balanced,2,coordinate_2,-0.42584338313301123,0.0015951199524259748,100000,10,0
nsn_p5_strong_balanced,3,coordinate_3,-0.5203511937087327,0.0018671971997586427,100000,10,0
nsn_p5_strong_balanced,4,coordinate_4,-0.535802916737144,0.004051574939148335,100000,10,0
nsn_p5_strong_balanced,5,coordinate_5,-0.5020677856677537,0.003181466478831583,100000,10,0
nsn_p5_strong_balanced,6,coordinate_6,-0.19318454092450232,0.003509863514954828,100000,10,0
nsn_p5_strong_balanced,7,coordinate_7,0.2528379344716273,0.0027524643427428806,100000,10,0
nsn_p5_strong_balanced,8,coordinate_8,-0.0236420321858169,0.0013708765000096693,100000,10,0
nsn_p5_strong_balanced,9,coordinate_9,-0.09430206667110677,0.0022891316038790703,100000,10,0
nsn_p5_strong_balanced,10,coordinate_10,0.28550285422081345,0.001617931042535451,100000,10,0
nsn_p5_strong_balanced,11,coordinate_11,-0.0652285211152828,0.0017383319877398381,100000,10,0
nsn_p5_strong_balanced,12,coordinate_12,-0.17267836956753813,0.004029439579586426,100000,10,0
nsn_p5_strong_balanced,13,coordinate_13,0.10070459721732328,0.002040386505473245,100000,10,0
nsn_p5_strong_balanced,14,coordinate_14,0.171871813220039,0.0024920019351573797,100000,10,0
nsn_p5_strong_balanced,15,coordinate_15,-0.06668429706272466,0.0017830001487654718,100000,10,0
nsn_p5_strong_balanced,16,coordinate_16,-0.14340026340310777,0.0030896072243131387,100000,10,0
nsn_p5_strong_balanced,17,coordinate_17,0.04130809814315421,0.002547030346386179,100000,10,0
nsn_p5_strong_balanced,18,coordinate_18,-0.0009840225912024284,0.0023967245339538558,100000,10,0
nsn_p5_strong_balanced,19,coordinate_19,0.1925033762803231,0.002325958623583943,100000,10,0
nsn_p5_strong_balanced,20,coordinate_20,-0.04866518248270611,0.0016314713926465073,100000,10,0
nsn_p5_strong_balanced,21,coordinate_21,0.26172485505447557,0.004364676091528043,100000,10,0
nsn_p5_strong_balanced,22,coordinate_22,0.133715403954595,0.005959575846179563,100000,10,0
nsn_p5_strong_balanced,23,coordinate_23,0.1142349269802104,0.006046661136018526,100000,10,0
nsn_p5_strong_balanced,24,coordinate_24,0.162912707618349,0.004809578921959424,100000,10,0
nsn_p5_strong_balanced,25,coordinate_25,0.13110612013358247,0.0037620854241993303,100000,10,0
nsn_p5_strong_balanced,26,coordinate_26,0.04711448665147733,0.001563151301752615,100000,10,0
nsn_p5_strong_balanced,27,coordinate_27,-0.007567618571369852,0.004227583881776522,100000,10,0
nsn_p5_strong_balanced,28,coordinate_28,-0.07057501747466807,0.0022776231247725663,100000,10,0
nsn_p5_strong_balanced,29,coordinate_29,0.16697918604176296,0.004193390706881257,100000,10,0
nsn_p5_strong_balanced,30,coordinate_30,-0.14770222065714955,0.0029089850121040857,100000,10,0
nsn_p5_strong_balanced,31,coordinate_31,0.002405109825238487,0.0012845840545040504,100000,10,0
nsn_p5_strong_balanced,32,coordinate_32,0.10188521801559325,0.003403660485035744,100000,10,0
nsn_p5_strong_balanced,33,coordinate_33,-0.02669498609059472,0.0015943900504759155,100000,10,0
nsn_p5_strong_balanced,34,coordinate_34,-0.07582325590027104,0.002441298018638679,100000,10,0
nsn_p5_strong_balanced,35,coordinate_35,-0.001279859633079524,0.0008021087591817888,100000,10,0
nsn_p5_strong_balanced,36,coordinate_36,0.1244048345412079,0.002802987354857903,100000,10,0
nsn_p5_strong_balanced,37,coordinate_37,-0.04798183977690547,0.0016787812420955837,100000,10,0
nsn_p5_strong_balanced,38,coordinate_38,0.05011599810962221,0.0016607420660287205,100000,10,0
nsn_p5_strong_balanced,39,coordinate_39,-0.0693332737500159,0.0022560689828700665,100000,10,0
nsn_p5_strong_balanced,40,coordinate_40,0.007903003273762511,0.0011120769179631422,100000,10,0
nsn_p5_strong_balanced,41,coordinate_41,4.992017178431339,0.09643206809681165,100000,10,0
nsn_p5_strong_balanced,42,coordinate_42,-1.7550386408089327,0.03771694765155527,100000,10,0
nsn_p5_strong_balanced,43,coordinate_43,1.2682260804948027,0.0626082409596977,100000,10,0
nsn_p5_strong_balanced,44,coordinate_44,1.100416857727226,0.040545270174940584,100000,10,0
nsn_p5_strong_balanced,45,coordinate_45,1.054152664794636,0.04873921510268322,100000,10,0
