scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nt_p10_moderate_balanced,0,coordinate_0,0.03325205259274342,0.005189338096801318,100000,5,0
nt_p10_moderate_balanced,1,coordinate_1,-0.5104150163202978,0.0022277664988529845,100000,5,0
nt_p10_moderate_balanced,2,coordinate_2,-0.5097793797541531,0.0036747503929437345,100000,5,0
nt_p10_moderate_balanced,3,coordinate_3,-0.5128770506830774,0.004819170224280704,100000,5,0
nt_p10_moderate_balanced,4,coordinate_4,-0.5145033400843504,0.0026261562902459815,100000,5,0
nt_p10_moderate_balanced,5,coordinate_5,-0.5085524110071061,0.002700268712546137,100000,5,0
nt_p10_moderate_balanced,6,coordinate_6,-0.5126204952127986,0.0034940550514572905,100000,5,0
nt_p10_moderate_balanced,7,coordinate_7,-0.5107097711575739,0.0007443956244222694,100000,5,0
nt_p10_moderate_balanced,8,coordinate_8,-0.5103861965312328,0.0032265299128606635,100000,5,0
nt_p10_moderate_balanced,9,coordinate_9,-0.5081185894208424,0.002899527090064964,100000,5,0
nt_p10_moderate_balanced,10,coordinate_10,-0.5090508709095835,0.0016972520976823995,100000,5,0
nt_p10_moderate_balanced,11,coordinate_11,-0.012693298889112515,0.002243421717453081,100000,5,0
nt_p10_moderate_balanced,12,coordinate_12,0.2205582547024502,0.0018262106027488714,100000,5,0
nt_p10_moderate_balanced,13,coordinate_13,-0.04323741293334837,0.0025645423820887152,100000,5,0
nt_p10_moderate_balanced,14,coordinate_14,0.026607099245802186,0.0013390828377255815,100000,5,0
nt_p10_moderate_balanced,15,coordinate_15,0.21498396658896154,0.0026556041089001448,100000,5,0
nt_p10_moderate_balanced,16,coordinate_16,-0.04113719838385377,0.0013102603839584188,100000,5,0
nt_p10_moderate_balanced,17,coordinate_17,-0.024786923863879512,0.0008673145122073909,100000,5,0
nt_p10_moderate_balanced,18,coordinate_18,0.030324516452422116,0.002208419121429987,100000,5,0
nt_p10_moderate_balanced,19,coordinate_19,0.21389568671289907,0.0019951362451573486,100000,5,0
nt_p10_moderate_balanced,20,coordinate_20,-0.042150559537820584,0.0012933522108144733,100000,5,0
nt_p10_moderate_balanced,21,coordinate_21,-0.036838507429999674,0.0008454520578573269,100000,5,0
nt_p10_moderate_balanced,22,coordinate_22,-0.013713300286802546,0.0026331068037373814,100000,5,0
nt_p10_moderate_balanced,23,coordinate_23,0.02475348104574271,0.0023562488183142298,100000,5,0
nt_p10_moderate_balanced,24,coordinate_24,0.22004479091491028,0.0019781859351429365,100000,5,0
nt_p10_moderate_balanced,25,coordinate_25,-0.03928911208655612,0.0016548285066775653,100000,5,0
nt_p10_moderate_balanced,26,coordinate_26,-0.0370627937925303,0.0016926418746423398,100000,5,0
nt_p10_moderate_balanced,27,coordinate_27,-0.028647407861625517,0.0024036796619964418,100000,5,0
nt_p10_moderate_balanced,28,coordinate_28,-0.01943185526424024,0.0027419197357334505,100000,5,0
nt_p10_moderate_balanced,29,coordinate_29,0.028091442122991073,0.002940044922930016,100000,5,0
nt_p10_moderate_balanced,30,coordinate_30,0.2149742249548733,0.00204512777012748,100000,5,0
nt_p10_moderate_balanced,31,coordinate_31,-0.04021307170798442,0.0022945673716687357,100000,5,0
nt_p10_moderate_balanced,32,coordinate_32,-0.039974131229130024,0.0035758035785554304,100000,5,0
nt_p10_moderate_balanced,33,coordinate_33,-0.032353430032968034,0.002514317240375008,100000,5,0
nt_p10_moderate_balanced,34,coordinate_34,-0.031430658798444845,0.0013734045543791773,100000,5,0
nt_p10_moderate_balanced,35,coordinate_35,-0.020888730311687496,0.0008979139035000739,100000,5,0
nt_p10_moderate_balanced,36,coordinate_36,0.030070123909049406,0.0030649166553218285,100000,5,0
nt_p10_moderate_balanced,37,coordinate_37,0.20850743858776202,0.0025390340641917807,100000,5,0
nt_p10_moderate_balanced,38,coordinate_38,-0.043160142499512624,0.0016593266251636997,100000,5,0
nt_p10_moderate_balanced,39,coordinate_39,-0.03520873657828557,0.003346484042212493,100000,5,0
nt_p10_moderate_balanced,40,coordinate_40,-0.03214721153529237,0.0020028783527358675,100000,5,0
nt_p10_moderate_balanced,41,coordinate_41,-0.03453671645093827,0.0013808911334859512,100000,5,0
nt_p10_moderate_balanced,42,coordinate_42,-0.027920684330850598,0.0014256921741680787,100000,5,0
nt_p10_moderate_balanced,43,coordinate_43,-0.018882376885354706,0.002997409864379006,100000,5,0
nt_p10_moderate_balanced,44,coordinate_44,0.026106543477073134,0.0020653018864172294,100000,5,0
nt_p10_moderate_balanced,45,coordinate_45,0.21279788436451183,0.0033224776188286835,100000,5,0
nt_p10_moderate_balanced,46,coordinate_46,-0.03831078613103925,0.001494452307125256,100000,5,0
nt_p10_moderate_balanced,47,coordinate_47,-0.037833808217586085,0.003791918415613478,100000,5,0
nt_p10_moderate_balanced,48,coordinate_48,-0.027939030963936497,0.0029919008025181904,100000,5,0
nt_p10_moderate_balanced,49,coordinate_49,-0.033401696069794526,0.0027821844203996145,100000,5,0
nt_p10_moderate_balanced,50,coordinate_50,-0.030788921468140856,0.0018337263999652431,100000,5,0
nt_p10_moderate_balanced,51,coordinate_51,-0.02747746966496369,0.003348223048732463,100000,5,0
nt_p10_moderate_balanced,52,coordinate_52,-0.016560581396514003,0.0018305322465204596,100000,5,0
nt_p10_moderate_balanced,53,coordinate_53,0.02427719945479153,0.0024690467442817377,100000,5,0
nt_p10_moderate_balanced,54,coordinate_54,0.21152971577496352,0.0023103030819435267,100000,5,0
nt_p10_moderate_balanced,55,coordinate_55,-0.043504459021249435,0.0026570592553990476,100000,5,0
nt_p10_moderate_balanced,56,coordinate_56,-0.04059333599549671,0.003528987860897956,100000,5,0
nt_p10_moderate_balanced,57,coordinate_57,-0.030110820398092257,0.002208675025711096,100000,5,0
nt_p10_moderate_balanced,58,coordinate_58,-0.03500545151823135,0.0028266427501861006,100000,5,0
nt_p10_moderate_balanced,59,coordinate_59,-0.03618246442792535,0.0027319926136596903,100000,5,0
nt_p10_moderate_balanced,60,coordinate_60,-0.03214420832517882,0.0023757665230149517,100000,5,0
nt_p10_moderate_balanced,61,coordinate_61,-0.02875207766743813,0.002064621625093262,100000,5,0
nt_p10_moderate_balanced,62,coordinate_62,-0.01764006734697148,0.0020823451070987728,100000,5,0
nt_p10_moderate_balanced,63,coordinate_63,0.029074240145373697,0.0007823105406792277,100000,5,0
nt_p10_moderate_balanced,64,coordinate_64,0.2135134799904989,0.003329094949034792,100000,5,0
nt_p10_moderate_balanced,65,coordinate_65,-0.04119316140033261,0.0010174468355115156,100000,5,0
nt_p10_moderate_balanced,66,coordinate_66,0.5166191943955212,0.0022208239000025176,100000,5,0
nt_p10_moderate_balanced,67,coordinate_67,0.5215395590411616,0.002176936037195345,100000,5,0
nt_p10_moderate_balanced,68,coordinate_68,0.5208264315733846,0.0013013607266210002,100000,5,0
nt_p10_moderate_balanced,69,coordinate_69,0.5234315061910885,0.003347359323071927,100000,5,0
nt_p10_moderate_balanced,70,coordinate_70,0.5176648796347909,0.0036895048779057352,100000,5,0
nt_p10_moderate_balanced,71,coordinate_71,0.5177890988118301,0.0034365499019495434,100000,5,0
nt_p10_moderate_balanced,72,coordinate_72,0.5169737612889829,0.005376360698162295,100000,5,0
nt_p10_moderate_balanced,73,coordinate_73,0.5163650972047982,0.00178293492615237,100000,5,0
nt_p10_moderate_balanced,74,coordinate_74,0.5154630513177562,0.0021037452726183274,100000,5,0
nt_p10_moderate_balanced,75,coordinate_75,0.5148257388666674,0.0031015702528368427,100000,5,0
