coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,coordinate_12,objective
-0.011360122169319475,-1.7755151580770834,-1.7747404247559615,-0.0048219136128819905,0.2429486524025432,-0.03449183489776214,1.7683955655320172,1.7705011432700537,-0.003937301640121548,-0.14937106966584357,-0.013457965474583406,3.0257566360363723,-2.025853455779863,-3.2498571636892843
-0.0055600143233678345,-1.7680367469365577,-1.7703496953958806,-0.00781944539683587,0.24163677659701943,-0.03656999363586874,1.7533592392476596,1.7524445078897226,0.010171163742210042,-0.1471505092968769,-0.019887640201469287,3.062040421727301,-1.971093166728573,-3.2518294792814126
-0.010280090532597708,-1.7735325653386598,-1.7809701831237539,-0.0139933857585811,0.23187101090790269,-0.019696994886232302,1.766978588304927,1.76108904343339,0.0009885231341106092,-0.1498542237919321,-0.009108347800946767,2.9294690219592963,-1.9244085669408706,-3.2609463809644024
0.006440022257637068,-1.7607428104092078,-1.762155530169946,-0.006930649015147674,0.24487734343836856,-0.032132532438544706,1.7603976289164176,1.7645807596430994,0.002347956894313212,-0.15812294383157188,-0.01760673501404281,3.0350010436324735,-1.98711343907191,-3.2535722627521713
-0.006760025743157816,-1.770060195709059,-1.765273970517856,-0.008915794938531053,0.23913454741802356,-0.03456260771085394,1.7629664017506035,1.7619190266870584,0.004463263273501481,-0.14997287955505767,-0.008746020057892568,3.070734048332031,-2.0375881884485527,-3.2539478021688106
-0.0006000000179999798,-1.7670593069178953,-1.7638493408144253,-0.01016706667685898,0.24550607233964253,-0.03536034213879985,1.7766521711034482,1.7702891679391548,-0.007072469957082781,-0.14860801022930625,-0.008841211592011374,2.986629009473989,-2.0229373865962734,-3.249686705238163
0.007000028583543427,-1.7678016334204203,-1.764981690607337,-0.011134288922355927,0.2525953149352116,-0.035986056557919706,1.7676343256953455,1.7614889551981554,0.0007220505003244783,-0.15739651889670644,-0.014280627303732342,3.039864099016327,-2.0081040482725823,-3.250100687036264
-0.0013200001916641169,-1.7731827532480084,-1.7704879153051913,-0.006238684901363045,0.24387617341570794,-0.03010457599350933,1.7776074796477754,1.7714736807023823,0.0009729575281587476,-0.15437436137689545,-0.013105793138379057,2.9845000867504967,-2.000812068630664,-3.2563952581740883
-0.005880016941543831,-1.7677939697899432,-1.7760442737729478,-0.006052040111476038,0.24159502282541429,-0.03543577177728243,1.7647709225349502,1.7651106145176318,-0.0001660958676092893,-0.14756236198815523,-0.01561573029758954,3.030209718615544,-1.998727452663872,-3.250539160078892
-0.010000083334583243,-1.7804240946778214,-1.7686572991173228,-0.01040365473643605,0.23870740615763686,-0.033443220668146395,1.7632255519485833,1.764936479069885,0.004323887102925632,-0.14604855604762065,-0.006632157865572976,3.059502793129522,-2.0254555768569618,-3.2547295481846783
