coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,coordinate_12,coordinate_13,coordinate_14,coordinate_15,coordinate_16,coordinate_17,coordinate_18,coordinate_19,coordinate_20,coordinate_21,coordinate_22,coordinate_23,coordinate_24,coordinate_25,coordinate_26,coordinate_27,coordinate_28,coordinate_29,coordinate_30,coordinate_31,coordinate_32,coordinate_33,coordinate_34,coordinate_35,coordinate_36,coordinate_37,coordinate_38,coordinate_39,coordinate_40,coordinate_41,coordinate_42,coordinate_43,coordinate_44,coordinate_45,objective
-0.013120188205136829,-1.1289848280059012,-1.123767096423926,-1.1175614257648052,-1.1249388154243585,-1.1222469246605298,-0.01615124605517166,0.2533756995226704,-0.03333302705627994,0.050455434489796856,0.24448466309830716,-0.031772380574144776,0.009832126948161215,0.05749576307224725,0.24293227093745673,-0.03394938408090501,0.0008672925997361586,0.016364829255249607,0.057833332087489586,0.2360241005578789,-0.03037359352244497,1.125524964429404,1.1210171844979806,1.1205726306069173,1.1097806093112936,1.116126164940805,-0.0046410534532420255,-0.1469122681570075,-0.008604149948418722,0.01720311187947502,-0.14306939918281805,-0.007374162360673019,-0.0012014402502065885,0.019201599689629402,-0.15754624935073197,-0.009906921180173384,0.0015225203069675073,0.0028343308249619186,0.023944866832131494,-0.14370487722845296,-0.011612997804912794,2.9639896150052314,-1.9892467518082073,-0.012732251395950862,0.016692106469805738,0.013035007629950222,-7.443004371759585
-0.00896005994431659,-1.1297923250883424,-1.1249081243572998,-1.1254913107796432,-1.1206005005321535,-1.1199279118882863,-0.007951698682898939,0.24219559623692868,-0.03169694060491517,0.056562412592138595,0.23666582908487163,-0.036659484059327216,0.01028568116940554,0.05377970559133102,0.2372998795184651,-0.032548679455250674,-0.008697563407019286,0.016104250214914646,0.05200409066970158,0.24331880749662835,-0.03793145762625963,1.1158426840720517,1.110537985612044,1.1070512836941526,1.1177425348344023,1.1077174682714863,-0.0036455942009664846,-0.14759107410627093,-0.009949398495012087,0.027897340459859123,-0.15900489724865416,-0.015534541017087936,-0.007845508644807339,0.020832229069467655,-0.1518232246080664,-0.010106521319882962,-0.005077069156513967,-0.005699766580312207,0.02093459453208458,-0.14669886836995844,-0.009547732294541185,2.986481986995285,-1.9775218069824358,0.03016810446425806,-0.023117971051428116,-0.0008469632618678465,-7.4391600261554265
-0.011480126081975128,-1.123508121348307,-1.121765554496477,-1.1203287457249442,-1.1186700239689085,-1.1177971315441544,-0.004229520045687423,0.24457691310279892,-0.02769172272715904,0.047009126146569775,0.2461805732216155,-0.02804191097844665,-0.0014146483342706029,0.05804075235301311,0.2445987368440353,-0.03427193644287215,-0.012042661818754838,0.005354996942314152,0.05887546327406338,0.23745923585600523,-0.030394615438215592,1.1197840668470027,1.1097161912342166,1.1094811330751695,1.1127000804802187,1.1125473002139536,-0.000732636874884335,-0.14365866739448943,-0.014646924657922658,0.02655694265550207,-0.1520285781100343,-0.0076806888249405965,-0.0015803926424884057,0.024795128110704782,-0.15502122397204673,-0.011099629173601078,0.006275462162022394,-0.005863697056691698,0.020265033038015915,-0.14414833182419792,-0.014729193075111014,2.925939143436206,-1.9401381249833332,0.028149751234682583,0.021804059577067412,0.026013732629771445,-7.451726018558405
0.003960005174940218,-1.125740047550779,-1.1237102193517474,-1.1259503767883763,-1.1250830640732927,-1.117433886498718,-0.008022620422445578,0.23616720279547027,-0.029963255391173692,0.046591843370369194,0.24432756373736397,-0.03805397987611606,0.0035656182244627114,0.06272193280058459,0.2312601368271269,-0.033707843828849324,-0.011276115852648748,0.011171398354911962,0.05027111713271451,0.23618005897808972,-0.03368460105410842,1.1175029418458178,1.119887015611936,1.12189906236895,1.1079962997742647,1.1133001368633895,0.00558901386703923,-0.15681987505399783,-0.012826292344152118,0.018867083960860415,-0.15358206759566886,-0.007894364338678038,-0.003508879659538817,0.013860805893733655,-0.1536512368252386,-0.0082884045100939,0.0016714636642456706,-0.006874196320692536,0.013342586949563905,-0.15387471262980487,-0.008254305551053033,3.0011050556421135,-1.9969140342636515,0.002826352741930254,0.020785628111078855,0.006409398935161514,-7.450179089004714
-0.009960082338553167,-1.1310499367588296,-1.122569508146824,-1.1274927209073575,-1.126486612569754,-1.1217719444165835,-0.005596430879578972,0.23970090733596436,-0.035114177221308385,0.04901275753602141,0.2344104790542451,-0.02921193955503372,0.007464687751936611,0.05405005503057662,0.23894519048191395,-0.031781281124990374,-0.008890793332325016,0.010786107562171406,0.054160938396265824,0.2369633621972567,-0.03468030582245648,1.1178165235580124,1.128885624910331,1.108755421751258,1.1239980074171139,1.0860289730094137,-0.0017197040331342125,-0.15790502377564938,-0.007556365806942235,0.03345385955495163,-0.1522811212313725,-0.006327848474084185,-0.01630000081995184,0.027534644021330927,-0.14819093604519962,-0.005090854017789455,0.024809092570364375,-0.0190770648612349,0.02227665630614511,-0.14963126525652512,-0.011788915718135102,2.9938372050094983,-2.014652953983782,-0.011062373951049408,-0.009116711838085784,0.08745905754066009,-7.451738191334678
-0.0033600031610933057,-1.131985301567038,-1.1273681796722022,-1.1237847509261325,-1.1145997613367047,-1.1139429938456251,-0.005086375195243263,0.24383952602534245,-0.036367858091261855,0.0547997677043584,0.2430830801464209,-0.03567752030873399,0.003706538909734153,0.04671170812546988,0.24058286982602886,-0.032690834080580836,-0.004570432106033305,0.010078464507155122,0.05820555940120175,0.24229957947898137,-0.03724069297409855,1.1318817722297463,1.137973145622401,1.1307444900216415,1.1119128974794363,1.116894074077153,-0.007044578896140842,-0.1649168168364273,0.0029918290080945265,0.014459013013665768,-0.14971076336006336,-0.01190718182080442,0.009744015040553987,0.024925964600610803,-0.15217709536248475,-0.011651891858526523,-0.001491688122500703,-0.0009987345502358146,0.03179968733092805,-0.15264334597933796,-0.011803961512254766,2.923479148036114,-2.0345091036844494,-0.041182637918467664,0.01770212258034584,0.019417574669051283,-7.444733773946008
0.004320006718482761,-1.1275156173093908,-1.1163777292269923,-1.122463168493519,-1.115956407293376,-1.1140857988397381,-0.007240964808910625,0.2488154988405138,-0.03457599259718931,0.0527050682824266,0.24081655324671233,-0.037402697549031146,0.004479057599014329,0.05248183729019515,0.22920813545294627,-0.03930971651273788,-0.003025098217738285,0.002354535877346693,0.04813045866509005,0.23083636588402887,-0.026051841871318197,1.1173464331691132,1.105449044055003,1.1132474827291197,1.1291373747520337,1.1143556648641562,-0.00050355439800114,-0.1473105998861436,-0.010575646479228666,0.021233914023492447,-0.1557497889431303,-0.015011717704548186,-0.011923361227768336,0.01503774656681276,-0.14878509621507466,-0.01235596122080808,-0.006310008801392272,-0.0020979012261254713,0.034421505873030986,-0.14719802524746303,-0.011257818215748831,2.953062831612865,-1.938947752308378,0.03262121892537682,-0.01841896039128686,-0.0065415176924115085,-7.442404964399212
-0.003680004153011174,-1.1193490938549226,-1.1252210465330825,-1.1272955159490483,-1.1256053628523752,-1.1285584076025705,2.8999303197897634e-05,0.24392406506824102,-0.03264118899317877,0.04721309076704415,0.235582162676385,-0.03040749696388298,0.00536951626745711,0.05462240267854405,0.23861674506024738,-0.0383392771102018,-0.0009427205830679983,0.005667517761546728,0.0544908919397093,0.23693440930305892,-0.029361478061058807,1.1181077013667293,1.1038317071134183,1.1262342752739758,1.1006850880148347,1.114785365151238,-0.009211938692718531,-0.14619965690453435,-0.014473255164105792,0.010181582627070168,-0.14058005348126884,-0.01292144198446079,0.014275831224353984,0.016848029897969848,-0.14999753659365242,-0.006544358907883208,0.004987521574926876,-0.0036295627926775753,0.025912932505725243,-0.15276332154377054,-0.017120674255182433,2.932283458973565,-1.9479145277853975,-0.025209055855334662,0.0697275027008368,0.017791411491890657,-7.443506634922424
-0.0074800348760419855,-1.1226940143972353,-1.1249409718357641,-1.1257291117781958,-1.1186324663441052,-1.123481670677799,-0.0034013158184537737,0.24496277749107107,-0.03514235948599359,0.05141894061995383,0.240094127762526,-0.03706683885023112,0.004325075446598614,0.05088231731505034,0.2382153105836779,-0.03824487714100189,0.001987732991300737,0.013943857945385277,0.0625094723032078,0.23608643210806063,-0.034490708556529,1.1181610968544033,1.1096705507525542,1.1309056605046506,1.108130970823685,1.1250486041799312,0.002392437215650901,-0.14106777133383314,-0.010448201495582846,0.008703247704380667,-0.1405790240573231,-0.009142612806090659,0.004504314412272979,0.01477871325458985,-0.15276232481681803,-0.012931941632818484,-0.003600503186314079,0.002190219537609331,0.021878702849105373,-0.14888536687794413,-0.012047316879534318,2.9215300262778756,-1.9359585813888132,-0.032010626801935664,0.02245056020355929,-0.03644154085965777,-7.443837006960594
-0.011200117079536498,-1.1127284924023857,-1.1168943208145687,-1.121642766916563,-1.123787051930388,-1.1298060717908376,-0.0011796357578118637,0.25108683857910213,-0.031437982446966835,0.05043959478320794,0.23496116732383754,-0.037931091568785893,0.006298765330674473,0.049081684389531574,0.23757423539317912,-0.036159816237349256,-0.00796975036708236,0.011841500117447591,0.050883778017493955,0.24058483299261085,-0.031033253631562268,1.1163388833313932,1.121407127835564,1.113947313826208,1.1088979580105747,1.1180199186013402,-0.0037356765891013157,-0.15640728419212965,-0.014322036218122355,0.022598885822455946,-0.14157036028272602,-0.008022583093354033,-0.002124532757755935,0.016643112961664125,-0.1525307510247916,-0.014099751747768145,0.008960148197394333,-0.007527667372467708,0.0200784535097228,-0.15027464663040627,-0.010749999481155063,3.0132284096504036,-2.0141359177902514,0.011299848124452788,0.01929357938669013,0.023720751809020387,-7.441342637018028
