coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,objective
-9.721105993942102,1.8578398053111165,1.8943410628314796,-3.722873679277997,-0.02274150728220161,-6.067352893659845,-0.021431085332716506,-0.022434009037897783,0.17067916449837273,0.49158463121715884,0.07569064941148122,2.2350122643642023,-3.2604639322102025
-10.126591103050316,1.4102177907495943,2.1139048998804886,-3.4877318558182675,-0.02991138514053414,-6.03521918515928,-0.021655721890372976,-0.020859964857253277,0.16875039918846907,0.49159097209058394,0.07312992750572066,2.215240929289097,-3.258892246738186
-10.126591103050316,3.3897824872571913,0.3828673095471225,-1.547582249277031,-0.21313312503162649,-5.881718274444976,-0.019139765348195004,-0.023010218584282992,0.17251358355982097,0.496553971993792,0.08359982915591804,2.2434872666402255,-3.2690776177506846
-9.903437551286085,2.1747271757345628,1.4201055670243754,-4.349900606911687,-0.013867764618962039,-6.0933424588857426,-0.022341130134567053,-0.021854732216055668,0.16177832954591634,0.4857307293147024,0.06981072893110307,2.1632692146589965,-3.256339613113879
-9.903437551286085,1.9139936031185596,1.6644054689653285,-3.985044605830561,-0.016733463151476134,-5.343584678759001,-0.01860057996291499,-0.018006880331791545,0.17077205830923808,0.48975530769140296,0.07328609229332414,2.2048155784042662,-3.2626204448490514
-10.126591103050316,1.4389771917828682,2.285795837311735,-3.833602783101928,-0.017507862129098863,-5.464756193500599,-0.016456683834863563,-0.018325374255374872,0.1634701823927465,0.4911267970242159,0.07395227635677307,2.1762464400823642,-3.260261933188037
0.1878706369891171,-0.7726853924170344,-0.7653519387053053,-0.135677031632934,0.001255072748605298,-0.12180266905800696,0.8671220702573635,0.8559014172783513,-0.19308308312600664,-0.12676670107423033,-0.1853584200330152,0.8993023821317997,-3.41752587516277
0.19554068726137475,-0.7749178918530205,-0.7693866969721863,-0.12037773094118112,-0.012192800069993594,-0.11739956928971655,0.8560181729492184,0.8496558798558155,-0.19874605044349664,-0.12816052878403675,-0.2033825565398567,0.9162849035969169,-3.4147864380923316
-10.126591103050316,1.767780394416222,1.8160934020731265,-4.6222399655114215,-0.014830500160654405,-5.543839358986415,-0.01738539080246024,-0.023984649809128934,0.16521765863551716,0.49140321227923406,0.07285703911822476,2.2072904928712673,-3.256236264375099
-10.41428317585211,1.7397170358766916,1.8120858131374211,-3.003282127086359,-0.05994295760484512,-6.835783940842977,-0.02341281712447791,-0.017432457331099632,0.17011805561176102,0.4963883218369975,0.07500994328216057,2.193305947413305,-3.265378819407426
