replication,status,coordinate,estimate,target,error,naive_se,corrected_se,bootstrap_se,naive_cover,corrected_cover,bootstrap_cover,corrected_min_eigenvalue,bootstrap_successes,bootstrap_failures,bandwidth_warnings
0,success,0,0.016000341346441238,0.051479160821583804,-0.035478819475142566,0.08944558134394173,0.15143313591833715,0.103812885236161,True,True,True,0.010903372395081448,20,0,
0,success,1,-1.600441348530373,-1.4983315358293605,-0.10210981270101249,0.06647286831480057,0.1121759520202547,1.6230050793405366,True,True,True,0.010903372395081448,20,0,
0,success,2,-1.5295880290107116,-1.5028830927170445,-0.026704936293667103,0.06693736512239508,0.12024625704040383,1.5654071535653198,True,True,True,0.010903372395081448,20,0,
0,success,3,0.055741201053588416,-0.012284654956403532,0.06802585600999195,0.04055461241953557,0.060482052197035806,0.10300940934804724,True,True,True,0.010903372395081448,20,0,
0,success,4,0.22325552363306614,0.1484438886935375,0.07481163493952864,0.05799029152084395,0.1126278361325742,0.12281466965411234,True,True,True,0.010903372395081448,20,0,
0,success,5,0.04022257838814236,-0.034189294330458676,0.07441187271860103,0.041111256378236566,0.05598671223937557,0.07919444434569183,True,True,True,0.010903372395081448,20,0,
0,success,6,1.5223394842470497,1.5396242918846663,-0.01728480763761664,0.07563605013241051,0.11698359320320749,1.6335531038311242,True,True,True,0.010903372395081448,20,0,
0,success,7,1.562576653519226,1.5182083416184742,0.044368311900751856,0.06833637142989897,0.10472191238593688,1.5920926450073432,True,True,True,0.010903372395081448,20,0,
0,success,8,0.04893819818830577,0.02962910937982222,0.01930908880848355,0.06589696804385416,0.08374777187881022,0.05750612841827466,True,True,True,0.010903372395081448,20,0,
0,success,9,0.07320887458044047,0.06717506454898667,0.0060338100314537985,0.06393551855883113,0.10683204469763052,0.10349225287231356,True,True,True,0.010903372395081448,20,0,
0,success,10,-0.029794448010267597,0.027682660231634137,-0.057477108241901734,0.06591173452754184,0.08073146102143278,0.06241306938422994,True,True,True,0.010903372395081448,20,0,
0,success,11,1.6132669342623676,1.6467797786754943,-0.03351284441312674,0.3820536439571607,0.40317698176094136,1.3639530268289335,True,True,True,0.010903372395081448,20,0,
