coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,objective,fit_initialization,fit_objective_gap,fit_admissible_candidates,fit_total_candidates,fit_selected_admissible,fit_minimum_weight
0.041926140405806445,-1.5046644971575143,-1.5069820525927673,-0.013718853497222494,0.2059306049838635,-0.04400997254461804,1.5409346700602824,1.5409449405217455,0.011726162158821232,0.11332092162610297,0.003811850990758915,1.5991665310213925,-3.6498220430729353,kmeans,0.024871459344366187,4,4,True,0.48952
0.05569439191093417,-1.4949783486056092,-1.4980015824678883,-0.014483475536552408,0.20951008126236828,-0.04025580506320117,1.5430742737044054,1.5486881227801537,0.007656894961412496,0.10747161331900902,-0.0018647839393944568,1.5772596026388974,-3.6474042107904463,gmm,1.5437182465660726e-07,4,4,True,0.48608
0.05613473591054907,-1.4967839766661033,-1.5034028387558245,-0.01796096279327829,0.20068466183693587,-0.021119212855816947,1.5555919061695305,1.554715969271182,0.014899881088213263,0.11663574305588857,0.008159365623923477,1.6386414740860318,-3.6577082507991125,kmeans,1.292348956738465e-07,4,4,True,0.48597
0.06898734767795367,-1.486714439765385,-1.4879451949052036,-0.0157117261692613,0.213581783193719,-0.03525652405066489,1.5451332371941868,1.545935833922803,0.0028529822008639067,0.10191778385408562,-0.0017932903448514969,1.5533768827328782,-3.6480885531530576,kmeans,0.0258088277211308,4,4,True,0.48276
0.054693630102026214,-1.496437253415226,-1.491814004069581,-0.015404469077651178,0.20879070552519527,-0.039314102014998006,1.552363990756683,1.5492139264731852,0.011715924043157456,0.1067892641570718,0.0075062696435184125,1.6009874128886186,-3.6516728713870905,kmeans,0.025476023191461028,4,4,True,0.48633
0.043686946898586876,-1.5028420153298467,-1.5036855145547052,-0.021278606135054577,0.20437255475261,-0.04828052194129824,1.5411403057078306,1.541270155016025,0.009539281443548157,0.11363002562952165,0.013035332776700053,1.5801242521627488,-3.648958458696109,kmeans,1.518142112910681e-06,4,4,True,0.48908
0.055654360906563616,-1.5019821504210096,-1.5012423842874278,-0.024129586538187604,0.21170556391422926,-0.04312808491987255,1.5558519511039448,1.552445979459493,0.017110717883836658,0.12556709300536859,0.015306064409882816,1.5984279225484588,-3.651797641264281,kmeans,0.025967474748455732,4,4,True,0.48609
0.05345272342981,-1.5048175504000656,-1.5007180503698816,-0.01779274149751354,0.20947927704746883,-0.03577150256605519,1.5436282663177743,1.5411858086597159,0.011830280697939368,0.11650737235613164,0.008451893019914596,1.6152497357779365,-3.6514927774413826,kmeans,1.275440786052684e-05,4,4,True,0.48664
0.0502105461541299,-1.4975948157246715,-1.5045053269976627,-0.01556756626890282,0.20894621713853628,-0.040953792547823054,1.5470447334277027,1.541310306726925,-0.0014069071992670408,0.10805050679113715,0.0022781747498659575,1.5734975013711041,-3.6450278195079795,kmeans,5.5693045730720314e-08,4,4,True,0.48745
0.03932506710629202,-1.5153334098850344,-1.5050682796183836,-0.02238478768178886,0.19350249140569328,-0.03957937825435579,1.5415211966068672,1.5438553647694893,0.011670834528651669,0.12382234038984569,0.011543456162570881,1.5967199899404318,-3.651932630755708,gmm,0.0,4,4,True,0.49017
