scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nt_p2_strong_balanced,0,coordinate_0,0.1251673837403366,0.0038816784733847367,100000,10,0
nt_p2_strong_balanced,1,coordinate_1,-1.0877049947472304,0.002118361657740016,100000,10,0
nt_p2_strong_balanced,2,coordinate_2,-1.085097077009412,0.0021264481384807624,100000,10,0
nt_p2_strong_balanced,3,coordinate_3,-0.05452219347992907,0.0013701295086435412,100000,10,0
nt_p2_strong_balanced,4,coordinate_4,0.13176348122511028,0.0019983743754985995,100000,10,0
nt_p2_strong_balanced,5,coordinate_5,-0.05990431505412993,0.0021353365845966114,100000,10,0
nt_p2_strong_balanced,6,coordinate_6,1.175490085383411,0.0029281453298490396,100000,10,0
nt_p2_strong_balanced,7,coordinate_7,1.1720018376974983,0.0028161802976673007,100000,10,0
nt_p2_strong_balanced,8,coordinate_8,-0.06712565081445766,0.002285351424959832,100000,10,0
nt_p2_strong_balanced,9,coordinate_9,0.005821225781677328,0.0013124082671395231,100000,10,0
nt_p2_strong_balanced,10,coordinate_10,-0.06031356966449366,0.0018962100039193852,100000,10,0
nt_p2_strong_balanced,11,coordinate_11,1.396872497997316,0.0077483415270448094,100000,10,0
