scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nt_p5_moderate_balanced,0,coordinate_0,0.034852310458476685,0.0031579285001309986,100000,10,0
nt_p5_moderate_balanced,1,coordinate_1,-0.9610606106703041,0.00207151995943877,100000,10,0
nt_p5_moderate_balanced,2,coordinate_2,-0.9609828686746459,0.0016970529142353373,100000,10,0
nt_p5_moderate_balanced,3,coordinate_3,-0.960391036278917,0.001286204720563024,100000,10,0
nt_p5_moderate_balanced,4,coordinate_4,-0.9568821002788074,0.0017938482817466289,100000,10,0
nt_p5_moderate_balanced,5,coordinate_5,-0.9580373495087263,0.00176525561673935,100000,10,0
nt_p5_moderate_balanced,6,coordinate_6,-0.011202859294590688,0.0018064269551662086,100000,10,0
nt_p5_moderate_balanced,7,coordinate_7,0.22382893312523305,0.001757468517713774,100000,10,0
nt_p5_moderate_balanced,8,coordinate_8,-0.037332556973683,0.0014765281713747544,100000,10,0
nt_p5_moderate_balanced,9,coordinate_9,0.03063304379194822,0.0014667457395072473,100000,10,0
nt_p5_moderate_balanced,10,coordinate_10,0.2225169641785371,0.0018137526075262935,100000,10,0
nt_p5_moderate_balanced,11,coordinate_11,-0.03772301111768087,0.001232729604114659,100000,10,0
nt_p5_moderate_balanced,12,coordinate_12,-0.013515481113359143,0.0014429559563102052,100000,10,0
nt_p5_moderate_balanced,13,coordinate_13,0.03392427702047939,0.0014450574489058019,100000,10,0
nt_p5_moderate_balanced,14,coordinate_14,0.2233653209022985,0.00137756413837976,100000,10,0
nt_p5_moderate_balanced,15,coordinate_15,-0.03820553309395351,0.0008824278339640355,100000,10,0
nt_p5_moderate_balanced,16,coordinate_16,-0.026768428243108315,0.001826162503136725,100000,10,0
nt_p5_moderate_balanced,17,coordinate_17,-0.011828397259658452,0.00162326348317023,100000,10,0
nt_p5_moderate_balanced,18,coordinate_18,0.03691369700267152,0.001471271392765341,100000,10,0
nt_p5_moderate_balanced,19,coordinate_19,0.22088928779687733,0.0011668434930290105,100000,10,0
nt_p5_moderate_balanced,20,coordinate_20,-0.036288726361406606,0.0013309160163295947,100000,10,0
nt_p5_moderate_balanced,21,coordinate_21,0.9752560286310091,0.0021164621747579585,100000,10,0
nt_p5_moderate_balanced,22,coordinate_22,0.9764897188065186,0.001992904573220815,100000,10,0
nt_p5_moderate_balanced,23,coordinate_23,0.9751434732405896,0.0017094238906571666,100000,10,0
nt_p5_moderate_balanced,24,coordinate_24,0.9777979814910303,0.0019676837910000567,100000,10,0
nt_p5_moderate_balanced,25,coordinate_25,0.9758829826882071,0.002537912926067557,100000,10,0
nt_p5_moderate_balanced,26,coordinate_26,0.0248346352775096,0.0009678125521789539,100000,10,0
nt_p5_moderate_balanced,27,coordinate_27,0.16773459934852888,0.0016563778412518246,100000,10,0
nt_p5_moderate_balanced,28,coordinate_28,0.012112742834100767,0.0009832890485070034,100000,10,0
nt_p5_moderate_balanced,29,coordinate_29,0.0006334545876348414,0.001694791453123401,100000,10,0
nt_p5_moderate_balanced,30,coordinate_30,0.17312860911131672,0.0015485331177124504,100000,10,0
nt_p5_moderate_balanced,31,coordinate_31,0.015604494599624843,0.0013205229188181992,100000,10,0
nt_p5_moderate_balanced,32,coordinate_32,-0.03653517551654935,0.0021395640456501443,100000,10,0
nt_p5_moderate_balanced,33,coordinate_33,0.003736571723487756,0.001762742125108484,100000,10,0
nt_p5_moderate_balanced,34,coordinate_34,0.17011841132561964,0.0020764992535117766,100000,10,0
nt_p5_moderate_balanced,35,coordinate_35,0.013110647624360126,0.0013394076062924018,100000,10,0
nt_p5_moderate_balanced,36,coordinate_36,-0.04228423076858537,0.0017668222622860771,100000,10,0
nt_p5_moderate_balanced,37,coordinate_37,-0.028977059405925924,0.0016918140909434885,100000,10,0
nt_p5_moderate_balanced,38,coordinate_38,0.002590808404962569,0.001366114670913852,100000,10,0
nt_p5_moderate_balanced,39,coordinate_39,0.1683050120340247,0.0005823085381726466,100000,10,0
nt_p5_moderate_balanced,40,coordinate_40,0.012311625633254903,0.001482416255705388,100000,10,0
nt_p5_moderate_balanced,41,coordinate_41,1.4035080358064775,0.00529201195942772,100000,10,0
