coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,coordinate_12,coordinate_13,coordinate_14,coordinate_15,coordinate_16,coordinate_17,coordinate_18,coordinate_19,coordinate_20,coordinate_21,coordinate_22,coordinate_23,coordinate_24,coordinate_25,coordinate_26,coordinate_27,coordinate_28,coordinate_29,coordinate_30,coordinate_31,coordinate_32,coordinate_33,coordinate_34,coordinate_35,coordinate_36,coordinate_37,coordinate_38,coordinate_39,coordinate_40,coordinate_41,coordinate_42,coordinate_43,coordinate_44,coordinate_45,objective,fit_initialization,fit_objective_gap,fit_admissible_candidates,fit_total_candidates,fit_selected_admissible,fit_minimum_weight
-0.03928505165542484,-0.8753188675167046,-0.856555059647113,-0.8555516134698112,-0.8628609800195581,-0.8582718813996784,-0.03637248192094263,0.23745322320611323,-0.03264142302542074,0.02085481363602492,0.2423269006978699,-0.03975839575507265,-0.0208483306963578,0.052049790665529345,0.23184280783643957,-0.040059828187031736,-0.025059787874810367,0.012177233924659156,0.04352806307716983,0.22645125874928373,-0.03508694525933492,0.8346366691591363,0.8297169269794459,0.8317582837751555,0.8225068211510799,0.8185612847253477,-0.002041984891772213,-0.1449313517787577,-0.013311969739560513,0.018727179248694326,-0.14630968030921593,-0.009653063916736258,-0.0009497234287018835,0.015233273629435901,-0.15988345801056614,-0.012807834892437852,0.007021640276469909,-0.004910375565054141,0.02081855111869159,-0.14374112633645017,-0.012201917540256716,3.046056061098927,-1.988755710959665,0.010500836856019118,0.036803269291303745,0.05779144890383725,-7.415695539892121,gmm,0.0,4,4,True,0.49018
-0.0405655618565155,-0.8788893848083238,-0.8613967087121304,-0.8657076619298896,-0.8635554794784829,-0.8564634081360157,-0.02815030792401243,0.2219775235616766,-0.03116217344550408,0.025888898838739637,0.230539285070797,-0.043709528305461334,-0.02526178670039797,0.043574802470847225,0.2223215655922098,-0.04217709552697557,-0.03507380793865173,0.009628853325618874,0.03987292249331692,0.23327552734607662,-0.042004531847181815,0.8248015115403782,0.8251806607701797,0.8187909686724534,0.828636338639348,0.8172240166168158,-0.0015372094989004115,-0.14873515628145303,-0.014383773941465516,0.029816203470004923,-0.15960617100426433,-0.01700776300792347,-0.007183864450937775,0.013609376677816263,-0.15323930772843544,-0.013447188715798261,-0.0025577480629334626,-0.009459214417430598,0.0189794403350877,-0.1474642056502166,-0.00904534636857226,3.0237818183590606,-1.9763454986460371,0.04356699736812821,0.0036553006448840244,0.004594627951705639,-7.411828210637697,gmm,3.3563241075285077e-09,4,4,True,0.48986
-0.039004944378108974,-0.8705168395532887,-0.8559199392401573,-0.8596356789599953,-0.8577615321609557,-0.8528068901521701,-0.024372806037338775,0.22601685057957513,-0.027421921073089522,0.016601708444710348,0.2437161573124832,-0.036309406419538066,-0.03249029357102767,0.052363567189684844,0.23022387870708738,-0.04110023348204613,-0.035814014127582845,-0.0004680415264500263,0.04568898417569858,0.22910255747040822,-0.0344445175843622,0.8258148157086405,0.8173319588501375,0.8193444618702257,0.8230160380484415,0.8176622258344676,0.004215676909009809,-0.14088154497201064,-0.020247653558540062,0.028866824618542727,-0.1574573811644559,-0.010860118606251697,-0.0002383313786771575,0.01759935475887511,-0.15633322617629475,-0.01331710221521174,0.010040020908111675,-0.011029124532869364,0.017893424715726546,-0.14362542320731894,-0.013979173270148106,3.02111349479704,-1.9375797111994204,0.057438983851854156,0.04927405198187028,0.0551681333423514,-7.4247738947563935,kmeans,0.021356729582205247,4,4,True,0.49025
-0.0200806747395188,-0.869983838081025,-0.8541936300379642,-0.8616378027857909,-0.8629972398931353,-0.8525299374107795,-0.026664452095398306,0.22260411206016,-0.02839709320398096,0.020825353613456565,0.2427254359546803,-0.044223045318743666,-0.02603517291731561,0.05883398069113236,0.2191330795729433,-0.04189864086018062,-0.036122265891601606,0.007564939823206837,0.037941111354405345,0.22543720706073825,-0.0382019837415235,0.8228795028335655,0.8216714812827581,0.8277414455317819,0.8155605361385992,0.8147132523383606,0.01096270043218944,-0.1512252567388152,-0.0198227725994642,0.02470143516596238,-0.15627482220978872,-0.009200318935914002,-0.0004980355968383765,0.006473576506332849,-0.15540429842263995,-0.010543118972221072,0.0083257691151149,-0.014051180902424212,0.01072427423085046,-0.15481795065188708,-0.009448873278154598,3.1331055417718394,-1.994955742432716,0.04728229625559682,0.0703053680752882,0.06267383110178551,-7.424065180747693,kmeans,5.645104650398025e-07,4,4,True,0.49498
-0.03572379871082387,-0.8777237123434949,-0.855739275419822,-0.8638624443603322,-0.8631918737120671,-0.8568484140253638,-0.02617774940114108,0.22393659636416002,-0.034468372024918904,0.021155615933802725,0.23297278408747774,-0.035114124379243855,-0.021238560626256446,0.047591065943470845,0.2291143396742525,-0.03761125119203038,-0.03523457438667428,0.004671228105815492,0.04317342225122841,0.22935790285096552,-0.039455377097341274,0.8255994955110686,0.837080980601127,0.823368726339503,0.8301565295684705,0.7923607939275955,0.0016083001779326697,-0.15867269098401574,-0.014541606420909181,0.03228811688136988,-0.15524490553451453,-0.00862013580365872,-0.012134030530667729,0.021846127861746837,-0.14822882385518632,-0.005986022425214634,0.02797253951700791,-0.024168481538194016,0.01917832940836807,-0.1494212750013466,-0.012456268966344965,3.1125702611426447,-2.0231037726180277,-0.0007716562602029505,0.03139982672153581,0.12420141562937077,-7.424752180499312,kmeans,0.023321962203983304,4,4,True,0.49107
-0.033043006145465736,-0.8807070558943187,-0.8606257244578874,-0.863595194096263,-0.853941484292294,-0.8508447905587638,-0.02705520164589635,0.22802327902038994,-0.035252814120850434,0.024280301450812336,0.24165474629678785,-0.04450177181541061,-0.0271381181145308,0.042308426646471525,0.22819600591555775,-0.04054817470357569,-0.03169984207915962,0.004236779340029638,0.044480458190888854,0.23294746211643072,-0.04184111710964615,0.8409635244700757,0.8478218264691528,0.8414363892570764,0.8204388186634839,0.8229167191784698,-0.004155982872601974,-0.16285198933011072,-0.0001741439086463566,0.015494967295199766,-0.1517036860845426,-0.013671510651065779,0.01162398570515141,0.019752484699181602,-0.15285956129754133,-0.012100903508804503,0.0014098537941094876,-0.004055733335996778,0.028984143219389823,-0.1508662107545157,-0.01224289208246004,2.9795945732917466,-2.032291935215195,-0.018495162913042554,0.04790582001539401,0.04875914807290284,-7.418333305716515,kmeans,0.023160549724138946,4,4,True,0.49174
-0.018680543215435552,-0.8712630919902131,-0.8461882806917049,-0.8586958581398806,-0.8536389215644901,-0.848195608216831,-0.02554147191210639,0.23763401890246336,-0.032688942841981206,0.026517785714671623,0.2393005251582368,-0.04364847207126851,-0.025987967199217674,0.048863266159500686,0.21593499347582082,-0.04604825365817579,-0.02750589211762653,-0.0006122001523068721,0.03541391843865941,0.22078497051362062,-0.029593256214529132,0.822856541229236,0.8083710612159682,0.8189862984656462,0.8379757115181627,0.8182006841736729,0.005078712977899881,-0.14358491395860798,-0.01764042861977345,0.02672068796777327,-0.1596355687996273,-0.017813712517699722,-0.008887534053487574,0.008515088969063936,-0.15182680510521138,-0.016581197245227976,-0.0006903250524243824,-0.00813531055963676,0.030734312149174794,-0.15005935942680257,-0.01334454255894868,3.0949561965949384,-1.9437155309201495,0.0849084906538082,0.027763141616494295,0.039806862380239894,-7.415300971130903,kmeans,0.022171454776115596,4,4,True,0.49533
-0.035843837129407974,-0.8700167221345845,-0.8597369748419218,-0.8682820498955529,-0.8666957751194571,-0.8661396605993302,-0.022196193627013104,0.22653458436179133,-0.03210559223630687,0.014910950558796125,0.2334096096847846,-0.03948542529081052,-0.028699526641011372,0.048240871102876975,0.22467018132096422,-0.04508924754050943,-0.02871191189908393,1.7112749814640317e-05,0.03954367021547059,0.22739474373446059,-0.03460127272852149,0.824883743476595,0.8087370650067265,0.8345461120680605,0.8128910545717232,0.818022467275131,-0.005561274054017125,-0.14183955753997665,-0.01927356563113479,0.012564776482746681,-0.14321976115207055,-0.014765659287264985,0.014583182404944082,0.014835375529364507,-0.1491165095489713,-0.008443072897644864,0.00997247846990082,-0.006968470300696651,0.02496235458660302,-0.1499630760402439,-0.015332752674857416,2.9734526459772965,-1.9147786480648699,0.000501325352114682,0.08424094981740606,0.046483946748079666,-7.416905607533002,gmm,4.077269544211504e-08,4,4,True,0.49104
-0.03548372264483479,-0.8693456225734868,-0.8593648380427522,-0.8646212669764165,-0.8585087638538861,-0.861467039430227,-0.022791981592316265,0.22720727225448692,-0.03459766206677071,0.0227299576400347,0.236086165632969,-0.04444497641173182,-0.025952386652759587,0.044447962865582974,0.2235338849416513,-0.04623942680035848,-0.025983889643922203,0.006530021480839284,0.047663527163185566,0.22559744232583293,-0.04069003589663275,0.826588080817953,0.8240038207807663,0.8393188623971289,0.8187697415296631,0.8296841279486199,0.0055541937509366625,-0.14210549554334956,-0.013716916798584194,0.012204441568387396,-0.14384492466249646,-0.011268009341521171,0.004847072488067964,0.007678872314185004,-0.15305381697459974,-0.014653042597214703,0.001155422819893359,-0.0042293542598368155,0.01887915823028452,-0.15011503074749405,-0.013113081290743102,2.9903930167955366,-1.9513802215063643,-0.0045713151546694685,0.050793986766455974,0.0008262425227821081,-7.416844153276767,kmeans,5.6690471872400394e-08,4,4,True,0.49113
-0.03596387580620586,-0.8578771393967387,-0.8494598928582495,-0.8585493870702802,-0.8617718302091656,-0.8654261937513604,-0.02037614311812844,0.23451925536404844,-0.03090727850735087,0.02379405610043495,0.23266156264309237,-0.04477835092047152,-0.023182549180524915,0.045604688386825375,0.22453526541950006,-0.04358575089924781,-0.03332354914295264,0.007141442543142695,0.03850589234729557,0.2298825451620024,-0.03595572859385671,0.8238194239054293,0.8288800221961292,0.824153275441295,0.8183618830130361,0.8221172190130633,0.0005377868952453824,-0.15403072447180366,-0.02029214865517515,0.024280003803368935,-0.14596747663860998,-0.010336281368131998,-0.0005740503994544319,0.007222130918911228,-0.15451160288193136,-0.01627725454373729,0.013172305240454948,-0.015615828415538083,0.015868527185505094,-0.15107796949289712,-0.011585083491418636,3.133054133333847,-2.021647584926967,0.0427901639084844,0.05703741720468863,0.06910808868801746,-7.413894136039351,kmeans,4.81321708711846e-07,4,4,True,0.49101
