coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,coordinate_12,coordinate_13,coordinate_14,coordinate_15,coordinate_16,coordinate_17,coordinate_18,coordinate_19,coordinate_20,coordinate_21,coordinate_22,coordinate_23,coordinate_24,coordinate_25,coordinate_26,coordinate_27,coordinate_28,coordinate_29,coordinate_30,coordinate_31,coordinate_32,coordinate_33,coordinate_34,coordinate_35,coordinate_36,coordinate_37,coordinate_38,coordinate_39,coordinate_40,coordinate_41,objective,fit_initialization,fit_objective_gap,fit_admissible_candidates,fit_total_candidates,fit_selected_admissible,fit_minimum_weight
0.042566426013492364,-0.8591266836625755,-0.8570092224054016,-0.8513039911763228,-0.8572130013544655,-0.8553730913382154,-0.028794096392269816,0.22027541994127264,-0.039183241577948516,0.017019277795272472,0.2176449019949082,-0.04008091266327325,-0.023734928773780813,0.025955640458660036,0.21664419512326744,-0.041844303883359475,-0.03151746559239103,-0.013907513084043187,0.024446596185403298,0.20878877668526913,-0.038718586595828546,0.8761273449441715,0.8801564750658316,0.8811677888938921,0.8831913797669738,0.8744713024683389,0.014197733520290275,0.15327533863018852,0.0033260054290293224,-0.015484045004196364,0.16859676026039455,0.011975238619120667,-0.05176019072373697,-0.006988018678259525,0.1489123585256086,0.0028591013482778455,-0.056067949672294136,-0.04355244020488098,-0.003425235721504171,0.15076873884945866,0.002848154053542112,1.3863975553091175,-8.084088823106859,gmm,3.4747728072659356e-07,4,4,True,0.48936
0.045367779863124014,-0.8620807884555546,-0.8599503954392786,-0.8592999217984248,-0.8517365092630289,-0.8509389496102879,-0.020953519118490194,0.20645112409030997,-0.04056029110368536,0.025494066624098692,0.2065561588087236,-0.04527323379563177,-0.02333776983772429,0.025502597963866322,0.21141329384614196,-0.04165262874691882,-0.040798221681890595,-0.01690028062048811,0.023759284329856873,0.21565973480882544,-0.044783664763058076,0.8696745366993835,0.8740699735007048,0.8765616288828381,0.8711120928563072,0.8684524323840913,0.01206363748600493,0.15692940535592273,-0.000906522537006027,-0.027520490558592237,0.1603314464914937,-0.0013846467322129353,-0.05540056535448766,-0.006018837848181797,0.16471727416743967,0.0003341584651820228,-0.05126792176036867,-0.0434475975829773,-0.017677959430845887,0.1540842667650473,-0.0016395977129397906,1.3437745130125667,-8.07810330668314,kmeans,0.0789027143692671,4,4,True,0.48866
0.02636152651206214,-0.8635030744306879,-0.865201424919176,-0.8565056636182983,-0.8600432811376534,-0.8592609405301092,-0.016019199741200436,0.20419946193271332,-0.036981731621884985,0.008401333095515247,0.2201131070903772,-0.034554347427351695,-0.039929601528710626,0.02427723590764659,0.21782183189470034,-0.045296347664515076,-0.04901234671646792,-0.0360123838685422,0.029114917070067848,0.20448988410377386,-0.03962510030049668,0.8721695199564441,0.8691157539959946,0.8596943833101459,0.8746037966311723,0.8737483953909893,0.018702468824103757,0.15885697539424207,0.002075000469183433,-0.0008326605250118755,0.16017281742970513,0.010340768784982836,-0.04362958470684685,-0.011272947020672367,0.15821146460234922,0.0005385014645430792,-0.05602299295375398,-0.0387304387188141,-0.006413303682455697,0.1516943513646611,0.01136710013143697,1.3870781824686464,-8.100116211727848,gmm,2.667216296714514e-07,4,4,True,0.49341
0.07171071479594326,-0.8482436695759398,-0.8488296403578518,-0.8504441564725689,-0.8538668858230116,-0.8495568657305591,-0.014072220557174466,0.2104266864977033,-0.030813312653348208,0.021806238509837247,0.2222004951262381,-0.040206007681995934,-0.02342070007807447,0.031326678644282124,0.2097182770043601,-0.04022013420177644,-0.042692439354432614,-0.022571540726776505,0.021559623143087642,0.20931497983748087,-0.04167746787960974,0.8842811111081814,0.8810148970673329,0.8760709917245829,0.8895885112510765,0.8877245883272058,0.016940170486272683,0.15043332747578328,0.006835998204821545,-0.015646801314915748,0.1661275732092755,0.007848426080267982,-0.062220128033536805,-0.011848102383482315,0.15254694660892795,0.0039466158704213996,-0.06334111125274891,-0.04569735159017112,-0.013104827600859759,0.15290903996166716,0.0047742572871253075,1.3733015128254524,-8.093202624049448,kmeans,0.08001424509899557,4,4,True,0.48208
0.05381298237630594,-0.8599427170020145,-0.8539867720459329,-0.855567912175668,-0.8556844918966522,-0.8500121094972583,-0.017477784947289694,0.20939541001013143,-0.04398439464752807,0.01862800234805422,0.20850424563288097,-0.03294008270822819,-0.019830842854952808,0.02006853050436213,0.2141192985691994,-0.03704711288943578,-0.038116784384845157,-0.019441001928606403,0.03197576376072367,0.21010300808603632,-0.03946688323875708,0.8767685727276247,0.8886643857969814,0.878366877286809,0.8838340261471016,0.8737120848521475,0.01468421096346611,0.15202917245577152,0.006772138481307529,-0.013574227682036604,0.15785757235934494,0.013833865739235427,-0.06368039174332693,-0.013413775861466339,0.1523956539962263,-0.0006989379543091225,-0.0593729234576913,-0.0372900545214364,-0.01188083415692563,0.1518959468580967,0.005945893041634874,1.3991384321806348,-8.089851805908957,kmeans,1.5951272960279539e-06,4,4,True,0.48655
0.040365479972257035,-0.8677820697479758,-0.8687238754820356,-0.8623356552302895,-0.8496877501679386,-0.8501946462691294,-0.017047807020820215,0.21091305917304012,-0.05014804597931976,0.019271125021897564,0.21104755094964178,-0.04596948059018016,-0.030750462325617532,0.013999267925955584,0.21527342295564336,-0.040285744228709536,-0.04201012248527518,-0.026140414861454745,0.0322913698104377,0.21510497458934,-0.04320505599293226,0.8650067211732254,0.8732755394679633,0.8740410524685621,0.8714896276462557,0.8670889570435671,0.022993372510981384,0.14466899662573046,0.0015239448717521184,-0.007871518568932274,0.16371463889904064,0.009287491625231405,-0.04181051839391539,-0.012923722782960305,0.15931909802080724,0.008737394718034868,-0.050873007993751614,-0.04346776446850074,-0.005691916611563889,0.15709588173697756,0.00015442538150305218,1.37661102669172,-8.086555989398631,gmm,1.927651707411826e-05,4,4,True,0.48991
0.054813720063482174,-0.8587675085650412,-0.850239478385829,-0.8552870863526661,-0.8495721566783033,-0.8496454265783222,-0.01673618786535329,0.22066433571553443,-0.043324672632565245,0.022288300524868358,0.21854333288217037,-0.043524680508923004,-0.030309814829730657,0.02079241847735335,0.20413489215043792,-0.046836997974739746,-0.04034667617260275,-0.029965765614625692,0.016835693932578784,0.2061207271519891,-0.03536722683184079,0.8722998663811058,0.8760882339562388,0.8785714369190538,0.8768855095739925,0.8788564765132079,0.01484604509341518,0.1575847231111386,0.005765890727861373,-0.0180772870850333,0.1516357312964655,0.006199774927537819,-0.05035623721824912,0.001200180578645468,0.168001416145322,0.005476528087486144,-0.06337133340233962,-0.04009080676657541,-0.01648563705026405,0.1516047108597803,-0.00026204338523385626,1.3926316432646162,-8.079345976234233,gmm,7.465120273053572e-07,4,4,True,0.4863
0.053692895674043006,-0.8534041772593537,-0.8575357466662287,-0.858274967313133,-0.8540312425730954,-0.8595364659901843,-0.010303423118459332,0.21374064318570227,-0.03901216772182543,0.01220884263454275,0.2074330758233335,-0.0382856368999787,-0.027772074349878884,0.024163389399708808,0.21917782374309414,-0.043456973791067915,-0.03602483117510891,-0.025676976236238474,0.029752034355828544,0.20862516165957912,-0.03574570862270493,0.8829367597920837,0.8707147313319474,0.8704014936104328,0.8806546288253524,0.8894231257058584,0.013828129830106358,0.15156267527498835,0.00940039331957005,-0.01741283984137602,0.1623171639088176,0.010400313833765043,-0.057756963195996824,-0.012343010709214628,0.15303287931448492,0.0031246349484238454,-0.06363234096622014,-0.0402518401350064,-0.017424194901635555,0.15952870673891806,0.001150541500011495,1.3823326806964995,-8.094669527834121,kmeans,0.07721919886753881,4,4,True,0.48658
0.031802680192559496,-0.8649539768004149,-0.8721509668110662,-0.864145932927538,-0.8526901384561955,-0.8597780943875717,-0.022361583604551337,0.20213633385593652,-0.04899693703472071,0.011184479543661772,0.20848842275129675,-0.04217043671104759,-0.033042381888109984,0.013657263134256017,0.21082035797636015,-0.04400772163017853,-0.03562669182141816,-0.028982292860459755,0.02988993693110952,0.21143787905000944,-0.04215063412450365,0.879026480078557,0.8837215774380732,0.8718434062532469,0.8697871951388162,0.8596191041024859,0.0123778405089773,0.14618568782809566,0.002270654984454075,-0.013485022073036815,0.16120601317684471,0.005257170432050068,-0.03960329792278629,-0.0155593551543344,0.15836598181485723,0.015409457772201983,-0.059687353288779374,-0.03763848188317347,-0.0007200436507317359,0.15612541744698938,0.01187930182838623,1.3906031712664608,-8.08613002079365,gmm,4.189810086430157e-06,4,4,True,0.49205
0.028641957903279835,-0.8500545703665224,-0.8567470761551103,-0.8638939173231657,-0.8638716624948325,-0.8709124425600968,-0.013596741391101001,0.2168605297556907,-0.03984686637079004,0.01368744854308513,0.20679088556209319,-0.04803467358536133,-0.0274143927904591,0.015441006835552802,0.2063958353714052,-0.04354314106660785,-0.04686015459525478,-0.02154373745779011,0.015728085036865028,0.20933205188604828,-0.042689014140492594,0.8682680465032316,0.8670222840770608,0.8756212272882461,0.8737054425603177,0.8784299931562283,0.015304464777539375,0.1609913926456824,0.00892245388382499,-0.00557613676910647,0.1562728912933423,0.00878617769699082,-0.05098597509142379,-0.006178322452216205,0.1613762898246028,0.0061592427592885215,-0.05038091927604768,-0.05043765678473999,-0.015645157800384227,0.1561990400436379,0.0017973968356320273,1.3623796215106143,-8.09672390077759,gmm,5.318958633537818e-06,4,4,True,0.49284
