scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nsn_p5_moderate_balanced,0,coordinate_0,-0.016060511674393495,0.002304712826778279,100000,10,0
nsn_p5_moderate_balanced,1,coordinate_1,-0.967972133913063,0.0018931253799412536,100000,10,0
nsn_p5_moderate_balanced,2,coordinate_2,-0.960474858976563,0.001265177738511418,100000,10,0
nsn_p5_moderate_balanced,3,coordinate_3,-0.9634267639663877,0.0010594730815032122,100000,10,0
nsn_p5_moderate_balanced,4,coordinate_4,-0.9614578801293525,0.0014546768110463239,100000,10,0
nsn_p5_moderate_balanced,5,coordinate_5,-0.9594877400794115,0.0018323429722118122,100000,10,0
nsn_p5_moderate_balanced,6,coordinate_6,-0.01440848509518956,0.0014344477214189029,100000,10,0
nsn_p5_moderate_balanced,7,coordinate_7,0.2373249725377175,0.001697350106394291,100000,10,0
nsn_p5_moderate_balanced,8,coordinate_8,-0.032649306526230056,0.0007905917470301341,100000,10,0
nsn_p5_moderate_balanced,9,coordinate_9,0.03773247259258318,0.0010378488617168648,100000,10,0
nsn_p5_moderate_balanced,10,coordinate_10,0.23829505325567304,0.00141109256524179,100000,10,0
nsn_p5_moderate_balanced,11,coordinate_11,-0.0375698647938631,0.0012034122341709208,100000,10,0
nsn_p5_moderate_balanced,12,coordinate_12,-0.008438310092159309,0.0009534870468362296,100000,10,0
nsn_p5_moderate_balanced,13,coordinate_13,0.05071447469741062,0.0014190710786952678,100000,10,0
nsn_p5_moderate_balanced,14,coordinate_14,0.23159593957639912,0.001567285109667609,100000,10,0
nsn_p5_moderate_balanced,15,coordinate_15,-0.038382688504254026,0.0008217854925729372,100000,10,0
nsn_p5_moderate_balanced,16,coordinate_16,-0.01687575746844274,0.0013694080106469659,100000,10,0
nsn_p5_moderate_balanced,17,coordinate_17,0.007493111570574469,0.0013999690595241621,100000,10,0
nsn_p5_moderate_balanced,18,coordinate_18,0.04896082279539572,0.001374870686498257,100000,10,0
nsn_p5_moderate_balanced,19,coordinate_19,0.23316657754653392,0.0012374159402901014,100000,10,0
nsn_p5_moderate_balanced,20,coordinate_20,-0.034585611076175846,0.0011977634009733994,100000,10,0
nsn_p5_moderate_balanced,21,coordinate_21,0.9469049697980207,0.0018098613019399553,100000,10,0
nsn_p5_moderate_balanced,22,coordinate_22,0.9439986250151952,0.003529622457079732,100000,10,0
nsn_p5_moderate_balanced,23,coordinate_23,0.9461225457222515,0.002640976760421144,100000,10,0
nsn_p5_moderate_balanced,24,coordinate_24,0.9406969652831283,0.00285085431389241,100000,10,0
nsn_p5_moderate_balanced,25,coordinate_25,0.938017738894709,0.003243186311822704,100000,10,0
nsn_p5_moderate_balanced,26,coordinate_26,-0.0008907740380007491,0.0014194522035825283,100000,10,0
nsn_p5_moderate_balanced,27,coordinate_27,-0.15043373025426293,0.002391571526605271,100000,10,0
nsn_p5_moderate_balanced,28,coordinate_28,-0.01262669730060147,0.0017216992156634354,100000,10,0
nsn_p5_moderate_balanced,29,coordinate_29,0.02108392388659745,0.002401511561566299,100000,10,0
nsn_p5_moderate_balanced,30,coordinate_30,-0.15080303071570614,0.002263861815333549,100000,10,0
nsn_p5_moderate_balanced,31,coordinate_31,-0.011335327531737887,0.0011073216354865539,100000,10,0
nsn_p5_moderate_balanced,32,coordinate_32,-0.0008547809159386826,0.003055769745880959,100000,10,0
nsn_p5_moderate_balanced,33,coordinate_33,0.01641998119509707,0.0015651579798932722,100000,10,0
nsn_p5_moderate_balanced,34,coordinate_34,-0.15319287019577513,0.0010073858979306916,100000,10,0
nsn_p5_moderate_balanced,35,coordinate_35,-0.011399155405071588,0.0009161286359677961,100000,10,0
nsn_p5_moderate_balanced,36,coordinate_36,0.005192930644305729,0.003106748730630976,100000,10,0
nsn_p5_moderate_balanced,37,coordinate_37,-0.0072651841927005145,0.0019349879188241324,100000,10,0
nsn_p5_moderate_balanced,38,coordinate_38,0.021871750884831582,0.0019250280600748302,100000,10,0
nsn_p5_moderate_balanced,39,coordinate_39,-0.14967545220502135,0.001171713673916122,100000,10,0
nsn_p5_moderate_balanced,40,coordinate_40,-0.012126765707294153,0.0007437690032717434,100000,10,0
nsn_p5_moderate_balanced,41,coordinate_41,2.9977185589528994,0.01627560981927585,100000,10,0
nsn_p5_moderate_balanced,42,coordinate_42,-1.977769929665126,0.013931810967154292,100000,10,0
nsn_p5_moderate_balanced,43,coordinate_43,0.0108510298231261,0.008666988410542005,100000,10,0
nsn_p5_moderate_balanced,44,coordinate_44,0.029301108888928375,0.009164159010665696,100000,10,0
nsn_p5_moderate_balanced,45,coordinate_45,0.03109398700196115,0.011296372343262626,100000,10,0
