scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nt_p10_moderate_balanced,0,coordinate_0,0.022577345571508766,0.003924488672294977,100000,5,0
nt_p10_moderate_balanced,1,coordinate_1,-0.6834971416598445,0.0016019058079861732,100000,5,0
nt_p10_moderate_balanced,2,coordinate_2,-0.6816613331599868,0.0026010097613443153,100000,5,0
nt_p10_moderate_balanced,3,coordinate_3,-0.6809465453115402,0.0030180917158467327,100000,5,0
nt_p10_moderate_balanced,4,coordinate_4,-0.6813227406779687,0.0012931243199909032,100000,5,0
nt_p10_moderate_balanced,5,coordinate_5,-0.6778270692735279,0.0022765336171696386,100000,5,0
nt_p10_moderate_balanced,6,coordinate_6,-0.6827147859376301,0.002478316546214345,100000,5,0
nt_p10_moderate_balanced,7,coordinate_7,-0.6816793990032608,0.0009522802431573632,100000,5,0
nt_p10_moderate_balanced,8,coordinate_8,-0.6813886160778116,0.002989438993669783,100000,5,0
nt_p10_moderate_balanced,9,coordinate_9,-0.6781626295709866,0.0020543005767968427,100000,5,0
nt_p10_moderate_balanced,10,coordinate_10,-0.6819165436656041,0.001702668876147948,100000,5,0
nt_p10_moderate_balanced,11,coordinate_11,-0.0055059564706500174,0.001001032033514041,100000,5,0
nt_p10_moderate_balanced,12,coordinate_12,0.23685439859564789,0.0009009902141069334,100000,5,0
nt_p10_moderate_balanced,13,coordinate_13,-0.03888431355218134,0.0017315451098119095,100000,5,0
nt_p10_moderate_balanced,14,coordinate_14,0.04819641731917258,0.002136029159161225,100000,5,0
nt_p10_moderate_balanced,15,coordinate_15,0.23166147747155938,0.0019023569984042657,100000,5,0
nt_p10_moderate_balanced,16,coordinate_16,-0.03539727938180445,0.00133339659684603,100000,5,0
nt_p10_moderate_balanced,17,coordinate_17,-0.0018416573356295186,0.0020991749608839003,100000,5,0
nt_p10_moderate_balanced,18,coordinate_18,0.049468660907974416,0.0018729509603657192,100000,5,0
nt_p10_moderate_balanced,19,coordinate_19,0.2314106542804531,0.001948704883192538,100000,5,0
