scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nsn_p10_moderate_balanced,0,coordinate_0,-0.018720689505475275,0.0028511838300604615,100000,5,0
nsn_p10_moderate_balanced,1,coordinate_1,-0.6887286256654388,0.0012245466389674633,100000,5,0
nsn_p10_moderate_balanced,2,coordinate_2,-0.6789425763752224,0.002000213722201122,100000,5,0
nsn_p10_moderate_balanced,3,coordinate_3,-0.6822187241042068,0.002427597851516726,100000,5,0
nsn_p10_moderate_balanced,4,coordinate_4,-0.6824724277254532,0.0009050854168009177,100000,5,0
nsn_p10_moderate_balanced,5,coordinate_5,-0.6801389691564751,0.0028967711291315993,100000,5,0
nsn_p10_moderate_balanced,6,coordinate_6,-0.6841688527463067,0.001995243822185468,100000,5,0
nsn_p10_moderate_balanced,7,coordinate_7,-0.683069057385919,0.0007364788912676581,100000,5,0
nsn_p10_moderate_balanced,8,coordinate_8,-0.6824410732353018,0.0018714185228490522,100000,5,0
nsn_p10_moderate_balanced,9,coordinate_9,-0.6801887456419828,0.0018734859463335459,100000,5,0
nsn_p10_moderate_balanced,10,coordinate_10,-0.6820177066760003,0.0018113256860906298,100000,5,0
nsn_p10_moderate_balanced,11,coordinate_11,-0.008753931911366263,0.0010287861730780756,100000,5,0
nsn_p10_moderate_balanced,12,coordinate_12,0.24386165298206092,0.0011462296926912018,100000,5,0
nsn_p10_moderate_balanced,13,coordinate_13,-0.034038050917900346,0.001023441881409965,100000,5,0
nsn_p10_moderate_balanced,14,coordinate_14,0.05153646815643579,0.0029758150615758565,100000,5,0
nsn_p10_moderate_balanced,15,coordinate_15,0.24103323804938132,0.001745868302997808,100000,5,0
nsn_p10_moderate_balanced,16,coordinate_16,-0.03566676797286008,0.0008749132891400854,100000,5,0
nsn_p10_moderate_balanced,17,coordinate_17,-0.0004736193671167394,0.0022735800178805394,100000,5,0
nsn_p10_moderate_balanced,18,coordinate_18,0.06040411498284774,0.0018927456629931046,100000,5,0
nsn_p10_moderate_balanced,19,coordinate_19,0.23589921896917274,0.0019193240358209387,100000,5,0
nsn_p10_moderate_balanced,20,coordinate_20,-0.03238365002757169,0.0015138929199933187,100000,5,0
nsn_p10_moderate_balanced,21,coordinate_21,-0.012703063971560777,0.0024672917104673485,100000,5,0
nsn_p10_moderate_balanced,22,coordinate_22,0.01352164911044686,0.002748129370514678,100000,5,0
nsn_p10_moderate_balanced,23,coordinate_23,0.05105618448689468,0.001406789383761584,100000,5,0
nsn_p10_moderate_balanced,24,coordinate_24,0.24357758781217403,0.0027031162311076636,100000,5,0
nsn_p10_moderate_balanced,25,coordinate_25,-0.03433985295653848,0.0013856899314339229,100000,5,0
nsn_p10_moderate_balanced,26,coordinate_26,-0.013241307086240781,0.0018843127443240978,100000,5,0
nsn_p10_moderate_balanced,27,coordinate_27,-0.0008160577550226499,0.0029076786992500935,100000,5,0
