coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,coordinate_12,coordinate_13,coordinate_14,coordinate_15,coordinate_16,coordinate_17,coordinate_18,coordinate_19,coordinate_20,coordinate_21,coordinate_22,coordinate_23,coordinate_24,coordinate_25,coordinate_26,coordinate_27,coordinate_28,coordinate_29,coordinate_30,coordinate_31,coordinate_32,coordinate_33,coordinate_34,coordinate_35,coordinate_36,coordinate_37,coordinate_38,coordinate_39,coordinate_40,coordinate_41,objective,fit_initialization,fit_objective_gap,fit_admissible_candidates,fit_total_candidates,fit_selected_admissible,fit_minimum_weight
0.005360012832610006,-1.3448990601345807,-1.3417090512127314,-1.3344754104841314,-1.3408114019394795,-1.3407219835765027,-0.010420688992259714,0.25488956455925954,-0.03123129390393652,0.054506907031275253,0.24343552301083843,-0.02782136333036511,0.014925280261438847,0.05721957609079272,0.24616021594553195,-0.030431782327144528,0.004136127332478326,0.013950017197774047,0.05859146596736944,0.23713772382646134,-0.029895438727228517,1.3478553512668205,1.3523059399766384,1.3522463003679135,1.3538272965036413,1.3464284453088136,0.03908776574505537,0.19356068745671728,0.0234723928822241,0.030293707800735023,0.20464318564254536,0.031589893601093696,-0.004208762912271459,0.03254177551466081,0.1880535713338286,0.0252141801094004,-0.009854552259837696,-0.004117690265425437,0.035141049694998656,0.18940148240076454,0.02419604784512531,1.4365832024092193,-8.16500950793712,kmeans,2.3510246371927224e-07,4,4,True,0.49866
0.008000042667076324,-1.345014816751771,-1.3448672933440524,-1.343641340622918,-1.3371305727609695,-1.338409265771287,-0.002163327244445164,0.24185519607721354,-0.03183279036884508,0.06000815776701562,0.23311277865347582,-0.035185707584201975,0.01672273745870906,0.05280369038723627,0.24028876949450997,-0.03040131538525445,-0.003113489672670731,0.012680274661931645,0.05452150071303773,0.24399221945291152,-0.03737462400118628,1.3390129665921449,1.3443729107721474,1.346672304130376,1.3420246015730508,1.3411745115233737,0.03982866676314332,0.20044090197751357,0.018440615580209537,0.02355095596121254,0.1972844477710803,0.019539864315516742,-0.00729948671659396,0.03475637704626759,0.2027683436614098,0.020844961935247493,-0.0039761893496439585,-0.00567217215008345,0.023510454255496194,0.19228206775655374,0.019981187547170758,1.3878221370458004,-8.160011670288888,kmeans,0.09279259526317674,4,4,True,0.498
0.0057600159253271555,-1.3407106124053882,-1.3416164189548576,-1.3382689109209776,-1.3369586786253005,-1.335573006625388,0.0007904873979813315,0.24421016481641544,-0.026971913526628914,0.04976906785384586,0.24529387849334255,-0.02630782428305941,0.0011006808090071338,0.05677528233964763,0.24642627621159266,-0.032162070406780686,-0.00884795959921994,0.002900310699797094,0.06102216124394027,0.235137800264167,-0.0273077498230876,1.3514194075545523,1.3467542993268888,1.3419825594151737,1.3528534465222666,1.3513058237223297,0.04377213829010011,0.19544440757838116,0.021199852989706516,0.03384054589296303,0.19191183358036604,0.02585776019597369,-0.0017447904511341766,0.02584978847865969,0.1878387913596797,0.019949070009464276,-0.01004355383944551,-0.0027159151683314336,0.027728582443450393,0.1903447234201094,0.03340466671192868,1.416806678339967,-8.178887192294958,kmeans,4.69284444193363e-07,4,4,True,0.49856
0.020480715872922106,-1.3427058808003767,-1.342173068489187,-1.3429707267730036,-1.344134272027682,-1.336937027070466,-0.0033854367343665974,0.23730334853581905,-0.027135730173458633,0.051886958550031836,0.24393604091003646,-0.03475147245168873,0.006643203516568896,0.06005926021716093,0.23221981718482276,-0.03187097086029073,-0.009200162012872557,0.009059645798942797,0.050143063903796345,0.2359084584483395,-0.032886822590303844,1.3531710314733683,1.348802300550628,1.34325749395813,1.3541877437245717,1.3496861979587276,0.042535161026283574,0.19234841260234192,0.028573815270728102,0.027697934896138796,0.20269527077842042,0.0283597183952711,-0.013408012240939484,0.028986353259769723,0.1928078714081573,0.027592780228745117,-0.013532532712473285,-0.0037535041807447507,0.03188717091375848,0.19975654051646868,0.03184604032085975,1.427004116157241,-8.170863504395465,kmeans,0.09276790183301209,4,4,True,0.49488
0.009440070103635678,-1.348276356536577,-1.3394945528442121,-1.3446088259203512,-1.3425572122859841,-1.3382643998512194,-0.001624657712175612,0.24116220464360014,-0.032739926364164854,0.05256464315219686,0.2357754167466341,-0.026384699661138766,0.013398201074174563,0.053592854967981954,0.23861923516365788,-0.027918268461282394,-0.005158417775081368,0.012613724222437218,0.05461893190760442,0.23806723962726617,-0.03153327506837215,1.3447951345644718,1.354584272707548,1.348079708856779,1.3511502638137105,1.3430400209677518,0.04077057977752352,0.1999736949547394,0.02852886141410767,0.031063006841757227,0.1963712712115534,0.03421954679083644,-0.014597172476827546,0.02890867256734571,0.190560342654772,0.023655311704986907,-0.011952026821623864,0.005372645814591432,0.03116865387828953,0.19280695296117836,0.02940429933992785,1.4568439520107548,-8.170465912064566,kmeans,1.195677530319017e-07,4,4,True,0.49764
0.01672038953437216,-1.347392760069775,-1.3441766253052538,-1.3390386699302999,-1.3307431256354563,-1.3308436792953773,0.000893413902137161,0.24535898694768704,-0.034505220763588335,0.060762868498578475,0.24354679326126888,-0.03177398004245074,0.009654410642407293,0.04775147849502199,0.24116123227100705,-0.029914537728782033,-0.001781294501974667,0.012701150988154868,0.06112447570612327,0.2422033409665364,-0.03543894978094743,1.3424643049356666,1.3465462120519807,1.3498741664834628,1.3509450115365234,1.3462317097188101,0.046364927199627586,0.18944281700501336,0.022133306183042874,0.03392804826282719,0.2007216197935644,0.02746930387447673,-0.004343248155999443,0.024673581603091386,0.19367438345616214,0.025506356233398097,-0.012063754395103895,-0.007081510082182238,0.03343160083113744,0.18923674224402454,0.02210000118844498,1.41654159511549,-8.166384228732905,kmeans,1.2161668294652372e-07,4,4,True,0.49582
0.02240093668916676,-1.3425254465756227,-1.3337693616453563,-1.3397795398130843,-1.333097276833636,-1.3322580945353455,-0.001049037749005192,0.251751462948477,-0.03382050115988116,0.05800680164740018,0.24113285204672316,-0.034428251553222364,0.009830806583288968,0.05197217852974957,0.23149589316278527,-0.03691506172178714,0.0014209157101000283,0.0011900411622763362,0.04790323260421179,0.23270655705329543,-0.024874978109680264,1.3470322349020418,1.3510756879665453,1.353373392513215,1.3504090039578132,1.3522281658905126,0.03990624093799982,0.19901083400188696,0.02360618821653519,0.023869328045705362,0.18652613782585206,0.024459611660653365,-0.008758693494648398,0.03667906620636778,0.20132991862357483,0.025359556082786516,-0.021380186299848357,-0.0012964944141387771,0.021696569029671275,0.1924839014886974,0.02272060322856854,1.4314636972537818,-8.157465984864906,kmeans,0.09172036979025222,4,4,True,0.4944
0.014760267973605079,-1.3362796293384915,-1.343096969334907,-1.3437078805771976,-1.3423431598723639,-1.3469067569300064,0.005215410226881158,0.24586847503212034,-0.031006338464662917,0.053794459144399155,0.23619367921030232,-0.02851140907849807,0.010392307975913064,0.05373010644779511,0.23948812585448442,-0.03488025216242947,-0.0002779852486013378,0.003977378523670845,0.0557379463224748,0.23648410489894134,-0.027207083567199718,1.351487237842107,1.3414874601308557,1.3414466709825836,1.3535103705629528,1.3620311790758373,0.04311733043985373,0.19677554107500086,0.028536622798419547,0.02762950357059018,0.19608168301899265,0.029795145368518697,-0.012627913376384326,0.023050110819207888,0.1923468485307038,0.02257500989605723,-0.015881738234204964,-0.0025865811512283377,0.025414020565233342,0.1939983255730118,0.02247491680051211,1.4268043050740493,-8.173131077576793,kmeans,0.09049274662628193,4,4,True,0.49631
0.008360048690265076,-1.339543198046356,-1.3446876393127012,-1.3450117624474496,-1.3360198854660188,-1.3413741131007504,0.0011125472907445695,0.24598649755083857,-0.03450795292360587,0.053220326297092016,0.23847002142006135,-0.03580186422543169,0.009541325348831294,0.04842687885226633,0.2373470691336336,-0.035510609782466444,0.006181698409870266,0.01146958003328974,0.06133975993267997,0.23840859620902236,-0.032124964227450245,1.3540541707282527,1.3551777796719822,1.351041142991187,1.3515347670063844,1.3403117498590849,0.04061199491873676,0.1943885316112237,0.025189156095314722,0.03069475947389006,0.19755602880660528,0.02305910324693969,0.003096601084446746,0.022344878460233124,0.18603690864750644,0.033232706649943274,-0.013996195774673531,-6.44897736026654e-05,0.03042624709211976,0.18882428823075864,0.031033370206374228,1.4252321401581374,-8.168177766361898,gmm,0.0,4,4,True,0.49791
0.0055600143233678345,-1.3286662341266116,-1.3371804050778446,-1.3396700030575437,-1.3423583223432793,-1.3496423925162981,0.004398521015304167,0.25142469055925504,-0.031693229707006984,0.05534793909653182,0.2320354276944467,-0.03442352222982145,0.010695816472959465,0.045275133394860424,0.2403163195196025,-0.0338929809047522,-0.005240914192026469,0.008543557551703978,0.051373370128076405,0.2397953759069311,-0.03079046028166718,1.34605591572187,1.346713247378969,1.3500971398204624,1.3514393244520766,1.3551909201856096,0.03981951171216454,0.19815823806419905,0.025298351046911253,0.039077711953707406,0.19130060227624698,0.028761350464127502,-0.006336270099081423,0.027671672912217476,0.1972476740171084,0.02590344365154153,-0.006876533867874439,-0.01564379149362558,0.026544652434230282,0.19152157023769265,0.022377563467231357,1.3925812047585124,-8.176512233625623,kmeans,0.09621909905237658,4,4,True,0.49861
